"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",157,52,6.13,"< 1e-30"
"2","GO:0019843","rRNA binding",71,19,2.77,"6.2e-07"
"3","GO:0008201","heparin binding",118,17,4.61,"3.2e-06"
"4","GO:1990948","ubiquitin ligase inhibitor activity",9,5,0.35,"9.9e-06"
"5","GO:0005515","protein binding",7720,388,301.56,"2.1e-05"
"6","GO:0005200","structural constituent of cytoskeleton",54,10,2.11,"3.9e-05"
"7","GO:0005516","calmodulin binding",173,19,6.76,"4.7e-05"
"8","GO:0050998","nitric-oxide synthase binding",20,6,0.78,"8.4e-05"
"9","GO:0008092","cytoskeletal protein binding",906,67,35.39,"0.00012"
"10","GO:0070180","large ribosomal subunit rRNA binding",8,4,0.31,"0.00014"
"11","GO:0003924","GTPase activity",246,22,9.61,"0.00027"
"12","GO:0044325","transmembrane transporter binding",136,15,5.31,"0.00028"
"13","GO:0097718","disordered domain specific binding",35,7,1.37,"0.00035"
"14","GO:0019901","protein kinase binding",697,46,27.23,"0.00035"
"15","GO:0031489","myosin V binding",17,5,0.66,"0.00037"
"16","GO:0031386","protein tag",11,4,0.43,"0.00061"
"17","GO:0005509","calcium ion binding",500,35,19.53,"0.00063"
"18","GO:0022851","GABA-gated chloride ion channel activity",12,4,0.47,"0.00089"
"19","GO:0032051","clathrin light chain binding",6,3,0.23,"0.00109"
"20","GO:0031625","ubiquitin protein ligase binding",291,23,11.37,"0.00110"
