"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070324","thyroid hormone binding",6,1,0,"0.00048"
"2","GO:0005179","hormone activity",39,1,0,"0.00313"
"3","GO:0044877","protein-containing complex binding",1125,1,0.09,"0.09015"
"4","GO:0042802","identical protein binding",1707,1,0.14,"0.13679"
"5","GO:0003674","molecular_function",12479,1,1,"1.00000"
"6","GO:0005488","binding",9266,1,0.74,"1.00000"
"7","GO:0005102","signaling receptor binding",922,1,0.07,"1.00000"
"8","GO:0098772","molecular function regulator",1204,1,0.1,"1.00000"
"9","GO:0042562","hormone binding",55,1,0,"1.00000"
"10","GO:0030545","signaling receptor regulator activity",210,1,0.02,"1.00000"
"11","GO:0030546","signaling receptor activator activity",187,1,0.01,"1.00000"
"12","GO:0048018","receptor ligand activity",181,1,0.01,"1.00000"
"13","GO:0005515","protein binding",6651,1,0.53,"1.00000"
"14","GO:0000009","alpha-1,6-mannosyltransferase activity",2,0,0,"1.00000"
"15","GO:0000010","trans-hexaprenyltranstransferase activity",2,0,0,"1.00000"
"16","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",12,0,0,"1.00000"
"17","GO:0000026","alpha-1,2-mannosyltransferase activity",3,0,0,"1.00000"
"18","GO:0000030","mannosyltransferase activity",22,0,0,"1.00000"
"19","GO:0000033","alpha-1,3-mannosyltransferase activity",3,0,0,"1.00000"
"20","GO:0000035","acyl binding",1,0,0,"1.00000"
