"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",156,27,4.16,"7.6e-15"
"2","GO:0019843","rRNA binding",71,11,1.89,"2.6e-06"
"3","GO:1990948","ubiquitin ligase inhibitor activity",9,4,0.24,"5.7e-05"
"4","GO:0030165","PDZ domain binding",109,11,2.91,"0.00016"
"5","GO:0047676","arachidonate-CoA ligase activity",9,3,0.24,"0.00140"
"6","GO:0030552","cAMP binding",19,4,0.51,"0.00141"
"7","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity",10,3,0.27,"0.00197"
"8","GO:0098960","postsynaptic neurotransmitter receptor activity",50,6,1.33,"0.00204"
"9","GO:0005096","GTPase activator activity",370,20,9.87,"0.00227"
"10","GO:0031386","protein tag",11,3,0.29,"0.00265"
"11","GO:0015662","P-type ion transporter activity",23,4,0.61,"0.00295"
"12","GO:0017075","syntaxin-1 binding",24,4,0.64,"0.00347"
"13","GO:0019829","ATPase-coupled cation transmembrane transporter activity",40,5,1.07,"0.00402"
"14","GO:0008066","glutamate receptor activity",25,4,0.67,"0.00405"
"15","GO:0004305","ethanolamine kinase activity",4,2,0.11,"0.00411"
"16","GO:0031748","D1 dopamine receptor binding",13,3,0.35,"0.00442"
"17","GO:0048027","mRNA 5'-UTR binding",28,4,0.75,"0.00615"
"18","GO:0031720","haptoglobin binding",5,2,0.13,"0.00673"
"19","GO:0043395","heparan sulfate proteoglycan binding",15,3,0.4,"0.00675"
"20","GO:0017080","sodium channel regulator activity",29,4,0.77,"0.00699"
