"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",197,7,0.86,"2.4e-05"
"2","GO:0005890","sodium:potassium-exchanging ATPase complex",7,2,0.03,"0.00039"
"3","GO:0042788","polysomal ribosome",34,3,0.15,"0.00044"
"4","GO:0099571","postsynaptic cytoskeleton",9,2,0.04,"0.00067"
"5","GO:0045202","synapse",1188,17,5.21,"0.00118"
"6","GO:0005883","neurofilament",12,2,0.05,"0.00122"
"7","GO:0022625","cytosolic large ribosomal subunit",52,3,0.23,"0.00153"
"8","GO:0036477","somatodendritic compartment",933,11,4.09,"0.00223"
"9","GO:0044305","calyx of Held",17,2,0.07,"0.00247"
"10","GO:0043005","neuron projection",1319,15,5.79,"0.00279"
"11","GO:0031594","neuromuscular junction",82,3,0.36,"0.00557"
"12","GO:0098590","plasma membrane region",950,10,4.17,"0.00794"
"13","GO:0099182","presynaptic intermediate filament cytoskeleton",2,1,0.01,"0.00876"
"14","GO:0030863","cortical cytoskeleton",102,3,0.45,"0.01015"
"15","GO:0060170","ciliary membrane",37,2,0.16,"0.01143"
"16","GO:0070160","tight junction",108,3,0.47,"0.01185"
"17","GO:0044297","cell body",719,8,3.16,"0.01288"
"18","GO:0099160","postsynaptic intermediate filament cytoskeleton",3,1,0.01,"0.01311"
"19","GO:0098843","postsynaptic endocytic zone",3,1,0.01,"0.01311"
"20","GO:0022627","cytosolic small ribosomal subunit",45,2,0.2,"0.01662"
