"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005615","extracellular space",656,1,0.05,"0.052"
"2","GO:0005576","extracellular region",1028,1,0.08,"0.081"
"3","GO:0032991","protein-containing complex",4149,1,0.33,"0.327"
"4","GO:0110165","cellular anatomical entity",11610,1,0.92,"0.916"
"5","GO:0005575","cellular_component",12676,1,1,"1.000"
"6","GO:0000015","phosphopyruvate hydratase complex",2,0,0,"1.000"
"7","GO:0000109","nucleotide-excision repair complex",13,0,0,"1.000"
"8","GO:0000110","nucleotide-excision repair factor 1 complex",3,0,0,"1.000"
"9","GO:0000111","nucleotide-excision repair factor 2 complex",1,0,0,"1.000"
"10","GO:0000112","nucleotide-excision repair factor 3 complex",1,0,0,"1.000"
"11","GO:0000118","histone deacetylase complex",69,0,0.01,"1.000"
"12","GO:0000120","RNA polymerase I transcription regulator complex",5,0,0,"1.000"
"13","GO:0000123","histone acetyltransferase complex",76,0,0.01,"1.000"
"14","GO:0000124","SAGA complex",19,0,0,"1.000"
"15","GO:0000126","transcription factor TFIIIB complex",3,0,0,"1.000"
"16","GO:0000127","transcription factor TFIIIC complex",6,0,0,"1.000"
"17","GO:0000137","Golgi cis cisterna",11,0,0,"1.000"
"18","GO:0000138","Golgi trans cisterna",12,0,0,"1.000"
"19","GO:0000139","Golgi membrane",214,0,0.02,"1.000"
"20","GO:0000145","exocyst",12,0,0,"1.000"
