"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:1905606","regulation of presynapse assembly",36,8,0.95,"3.5e-06"
"2","GO:0099560","synaptic membrane adhesion",34,7,0.9,"2.5e-05"
"3","GO:0050804","modulation of chemical synaptic transmission",476,26,12.57,"0.00039"
"4","GO:1903744","positive regulation of anterograde synaptic vesicle transport",2,2,0.05,"0.00070"
"5","GO:1904527","negative regulation of microtubule binding",2,2,0.05,"0.00070"
"6","GO:1901898","negative regulation of relaxation of cardiac muscle",2,2,0.05,"0.00070"
"7","GO:0030862","positive regulation of polarized epithelial cell differentiation",2,2,0.05,"0.00070"
"8","GO:0003056","regulation of vascular associated smooth muscle contraction",8,3,0.21,"0.00093"
"9","GO:1902255","positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator",8,3,0.21,"0.00093"
"10","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",30,5,0.79,"0.00104"
"11","GO:0048485","sympathetic nervous system development",18,4,0.48,"0.00109"
"12","GO:0007612","learning",163,12,4.31,"0.00131"
"13","GO:0000028","ribosomal small subunit assembly",19,4,0.5,"0.00136"
"14","GO:0006646","phosphatidylethanolamine biosynthetic process",9,3,0.24,"0.00136"
"15","GO:0006412","translation",561,31,14.82,"0.00141"
"16","GO:0042391","regulation of membrane potential",384,24,10.14,"0.00143"
"17","GO:0019722","calcium-mediated signaling",131,10,3.46,"0.00249"
"18","GO:0030007","cellular potassium ion homeostasis",11,3,0.29,"0.00258"
"19","GO:0030593","neutrophil chemotaxis",54,6,1.43,"0.00289"
"20","GO:0086003","cardiac muscle cell contraction",57,6,1.51,"0.00381"
