"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0035914","skeletal muscle cell differentiation",57,4,0.23,"8.7e-05"
"2","GO:0071277","cellular response to calcium ion",69,4,0.28,"0.00018"
"3","GO:0007616","long-term memory",36,3,0.15,"0.00043"
"4","GO:0035924","cellular response to vascular endothelial growth factor stim...",51,3,0.21,"0.00119"
"5","GO:0051403","stress-activated MAPK cascade",201,5,0.83,"0.00139"
"6","GO:0045944","positive regulation of transcription by RNA polymerase II",913,13,3.75,"0.00194"
"7","GO:0048167","regulation of synaptic plasticity",218,5,0.9,"0.00199"
"8","GO:0051240","positive regulation of multicellular organismal process",1165,13,4.79,"0.00207"
"9","GO:0042127","regulation of cell population proliferation",1242,13,5.11,"0.00352"
"10","GO:0071774","response to fibroblast growth factor",77,3,0.32,"0.00389"
"11","GO:0035767","endothelial cell chemotaxis",23,2,0.09,"0.00398"
"12","GO:0007274","neuromuscular synaptic transmission",23,2,0.09,"0.00398"
"13","GO:0031460","glycine betaine transport",1,1,0,"0.00411"
"14","GO:0098759","cellular response to interleukin-8",1,1,0,"0.00411"
"15","GO:0072303","positive regulation of glomerular metanephric mesangial cell...",1,1,0,"0.00411"
"16","GO:1903766","positive regulation of potassium ion export across plasma me...",1,1,0,"0.00411"
"17","GO:0014860","neurotransmitter secretion involved in regulation of skeleta...",1,1,0,"0.00411"
"18","GO:0071386","cellular response to corticosterone stimulus",1,1,0,"0.00411"
"19","GO:0045645","positive regulation of eosinophil differentiation",1,1,0,"0.00411"
"20","GO:1903841","cellular response to arsenite(3-)",1,1,0,"0.00411"
