"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase...",339,21,5.01,"3.2e-08"
"2","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DN...",832,28,12.3,"3.9e-05"
"3","GO:0043008","ATP-dependent protein binding",11,3,0.16,"0.00048"
"4","GO:0008330","protein tyrosine/threonine phosphatase activity",11,3,0.16,"0.00048"
"5","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,3,0.18,"0.00063"
"6","GO:0005250","A-type (transient outward) potassium channel activity",4,2,0.06,"0.00128"
"7","GO:0043394","proteoglycan binding",33,4,0.49,"0.00136"
"8","GO:0005515","protein binding",7380,143,109.08,"0.00165"
"9","GO:0010385","double-stranded methylated DNA binding",5,2,0.07,"0.00211"
"10","GO:0019960","C-X3-C chemokine binding",5,2,0.07,"0.00211"
"11","GO:0038085","vascular endothelial growth factor binding",5,2,0.07,"0.00211"
"12","GO:0000979","RNA polymerase II core promoter sequence-specific DNA bindin...",18,3,0.27,"0.00221"
"13","GO:0005245","voltage-gated calcium channel activity",39,4,0.58,"0.00255"
"14","GO:0035259","glucocorticoid receptor binding",19,3,0.28,"0.00259"
"15","GO:1902936","phosphatidylinositol bisphosphate binding",94,6,1.39,"0.00269"
"16","GO:0050839","cell adhesion molecule binding",243,10,3.59,"0.00336"
"17","GO:0004714","transmembrane receptor protein tyrosine kinase activity",44,4,0.65,"0.00397"
"18","GO:0005544","calcium-dependent phospholipid binding",44,4,0.65,"0.00397"
"19","GO:0019900","kinase binding",752,24,11.11,"0.00417"
"20","GO:0004683","calmodulin-dependent protein kinase activity",24,3,0.35,"0.00513"
