"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0019002","GMP binding",3,1,0,"0.00066"
"2","GO:0008092","cytoskeletal protein binding",826,2,0.18,"0.01068"
"3","GO:0051219","phosphoprotein binding",98,1,0.02,"0.02154"
"4","GO:0051015","actin filament binding",176,1,0.04,"0.03846"
"5","GO:0042802","identical protein binding",1803,2,0.4,"0.04838"
"6","GO:0008017","microtubule binding",228,1,0.05,"0.04964"
"7","GO:0003924","GTPase activity",232,1,0.05,"0.05049"
"8","GO:0031625","ubiquitin protein ligase binding",278,1,0.06,"0.06030"
"9","GO:0005525","GTP binding",289,1,0.06,"0.06263"
"10","GO:0044389","ubiquitin-like protein ligase binding",292,1,0.06,"0.06327"
"11","GO:0015631","tubulin binding",326,1,0.07,"0.07045"
"12","GO:0003779","actin binding",350,1,0.08,"0.07551"
"13","GO:0017111","nucleoside-triphosphatase activity",426,1,0.09,"0.09138"
"14","GO:0016462","pyrophosphatase activity",475,1,0.11,"0.10152"
"15","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus...",483,1,0.11,"0.10317"
"16","GO:0016817","hydrolase activity, acting on acid anhydrides",484,1,0.11,"0.10338"
"17","GO:0008270","zinc ion binding",538,1,0.12,"0.11445"
"18","GO:0042803","protein homodimerization activity",572,1,0.13,"0.12137"
"19","GO:0005515","protein binding",6992,3,1.55,"0.13734"
"20","GO:0046914","transition metal ion binding",706,1,0.16,"0.14831"
