"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",334,21,5.09,"4.1e-08"
"2","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",835,28,12.73,"7.1e-05"
"3","GO:0043008","ATP-dependent protein binding",11,3,0.17,"0.00053"
"4","GO:0008330","protein tyrosine/threonine phosphatase activity",11,3,0.17,"0.00053"
"5","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,3,0.18,"0.00069"
"6","GO:0019900","kinase binding",743,26,11.33,"0.00090"
"7","GO:0043394","proteoglycan binding",32,4,0.49,"0.00135"
"8","GO:0005250","A-type (transient outward) potassium channel activity",4,2,0.06,"0.00136"
"9","GO:0010385","double-stranded methylated DNA binding",5,2,0.08,"0.00224"
"10","GO:0019960","C-X3-C chemokine binding",5,2,0.08,"0.00224"
"11","GO:0038085","vascular endothelial growth factor binding",5,2,0.08,"0.00224"
"12","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding",18,3,0.27,"0.00241"
"13","GO:1902936","phosphatidylinositol bisphosphate binding",92,6,1.4,"0.00281"
"14","GO:0005245","voltage-gated calcium channel activity",39,4,0.59,"0.00285"
"15","GO:0051019","mitogen-activated protein kinase binding",40,4,0.61,"0.00312"
"16","GO:0035259","glucocorticoid receptor binding",20,3,0.3,"0.00329"
"17","GO:0050839","cell adhesion molecule binding",237,10,3.61,"0.00349"
"18","GO:0004714","transmembrane receptor protein tyrosine kinase activity",44,4,0.67,"0.00443"
"19","GO:0005544","calcium-dependent phospholipid binding",44,4,0.67,"0.00443"
"20","GO:0004683","calmodulin-dependent protein kinase activity",24,3,0.37,"0.00558"
