"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098699","structural constituent of presynaptic actin cytoskeleton",1,1,0,"0.00056"
"2","GO:0000121","glycerol-1-phosphatase activity",1,1,0,"0.00056"
"3","GO:0043136","glycerol-3-phosphatase activity",2,1,0,"0.00113"
"4","GO:0008967","phosphoglycolate phosphatase activity",2,1,0,"0.00113"
"5","GO:0051219","phosphoprotein binding",100,2,0.06,"0.00133"
"6","GO:0086056","voltage-gated calcium channel activity involved in AV node c...",3,1,0,"0.00169"
"7","GO:0098519","nucleotide phosphatase activity, acting on free nucleotides",4,1,0,"0.00225"
"8","GO:0099635","voltage-gated calcium channel activity involved in positive ...",7,1,0,"0.00393"
"9","GO:0051015","actin filament binding",178,2,0.1,"0.00415"
"10","GO:0008331","high voltage-gated calcium channel activity",10,1,0.01,"0.00562"
"11","GO:0070742","C2H2 zinc finger domain binding",11,1,0.01,"0.00618"
"12","GO:0016251","RNA polymerase II general transcription initiation factor ac...",29,1,0.02,"0.01621"
"13","GO:0005246","calcium channel regulator activity",32,1,0.02,"0.01787"
"14","GO:0140223","general transcription initiation factor activity",34,1,0.02,"0.01898"
"15","GO:0004402","histone acetyltransferase activity",38,1,0.02,"0.02119"
"16","GO:0061733","peptide-lysine-N-acetyltransferase activity",40,1,0.02,"0.02230"
"17","GO:0034212","peptide N-acetyltransferase activity",47,1,0.03,"0.02615"
"18","GO:0008080","N-acetyltransferase activity",62,1,0.03,"0.03437"
"19","GO:0002039","p53 binding",68,1,0.04,"0.03764"
"20","GO:0016410","N-acyltransferase activity",78,1,0.04,"0.04307"
