"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005881","cytoplasmic microtubule",69,1,0.04,"0.035"
"2","GO:0044291","cell-cell contact zone",75,1,0.04,"0.038"
"3","GO:0097730","non-motile cilium",117,1,0.06,"0.058"
"4","GO:0005694","chromosome",912,2,0.47,"0.075"
"5","GO:0030426","growth cone",199,1,0.1,"0.098"
"6","GO:0030427","site of polarized growth",204,1,0.1,"0.100"
"7","GO:0150034","distal axon",340,1,0.17,"0.162"
"8","GO:0005874","microtubule",373,1,0.19,"0.176"
"9","GO:0005911","cell-cell junction",399,1,0.2,"0.187"
"10","GO:0000785","chromatin",459,1,0.24,"0.213"
"11","GO:0005929","cilium",498,1,0.26,"0.229"
"12","GO:0070161","anchoring junction",514,1,0.26,"0.236"
"13","GO:0099513","polymeric cytoskeletal fiber",535,1,0.27,"0.244"
"14","GO:0120025","plasma membrane bounded cell projection",1895,2,0.97,"0.252"
"15","GO:0043232","intracellular non-membrane-bounded organelle",3521,3,1.8,"0.260"
"16","GO:0043228","non-membrane-bounded organelle",3539,3,1.81,"0.263"
"17","GO:0030424","axon",641,1,0.33,"0.286"
"18","GO:0042995","cell projection",2080,2,1.07,"0.290"
"19","GO:0099512","supramolecular fiber",699,1,0.36,"0.308"
"20","GO:0099081","supramolecular polymer",702,1,0.36,"0.309"
