"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase...",325,11,1.28,"4.5e-08"
"2","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DN...",803,13,3.16,"1.1e-05"
"3","GO:0019871","sodium channel inhibitor activity",7,2,0.03,"0.00032"
"4","GO:0004725","protein tyrosine phosphatase activity",87,4,0.34,"0.00038"
"5","GO:0008330","protein tyrosine/threonine phosphatase activity",11,2,0.04,"0.00082"
"6","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,2,0.05,"0.00098"
"7","GO:0000979","RNA polymerase II core promoter sequence-specific DNA bindin...",17,2,0.07,"0.00200"
"8","GO:0003924","GTPase activity",238,5,0.94,"0.00240"
"9","GO:0106330","sialate 9-O-acetylesterase activity",1,1,0,"0.00394"
"10","GO:0106331","sialate 4-O-acetylesterase activity",1,1,0,"0.00394"
"11","GO:0044729","hemi-methylated DNA-binding",1,1,0,"0.00394"
"12","GO:0043914","NADPH:sulfur oxidoreductase activity",1,1,0,"0.00394"
"13","GO:0005525","GTP binding",295,5,1.16,"0.00599"
"14","GO:0051019","mitogen-activated protein kinase binding",32,2,0.13,"0.00701"
"15","GO:0000048","peptidyltransferase activity",2,1,0.01,"0.00786"
"16","GO:0036374","glutathione hydrolase activity",2,1,0.01,"0.00786"
"17","GO:0102953","hypoglycin A gamma-glutamyl transpeptidase activity",2,1,0.01,"0.00786"
"18","GO:0005052","peroxisome matrix targeting signal-1 binding",2,1,0.01,"0.00786"
"19","GO:0103068","leukotriene C4 gamma-glutamyl transferase activity",2,1,0.01,"0.00786"
"20","GO:0005295","neutral amino acid:sodium symporter activity",2,1,0.01,"0.00786"
