"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding",18,2,0.02,"0.00011"
"2","GO:0005515","protein binding",7019,12,6.25,"0.00075"
"3","GO:0044729","hemi-methylated DNA-binding",2,1,0,"0.00178"
"4","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",324,3,0.29,"0.00257"
"5","GO:0004525","ribonuclease III activity",3,1,0,"0.00267"
"6","GO:0004530","deoxyribonuclease I activity",3,1,0,"0.00267"
"7","GO:0005524","ATP binding",1212,5,1.08,"0.00269"
"8","GO:0010385","double-stranded methylated DNA binding",5,1,0,"0.00444"
"9","GO:0008294","calcium- and calmodulin-responsive adenylate cyclase activity",5,1,0,"0.00444"
"10","GO:0005004","GPI-linked ephrin receptor activity",6,1,0.01,"0.00533"
"11","GO:0070883","pre-miRNA binding",7,1,0.01,"0.00621"
"12","GO:0035197","siRNA binding",10,1,0.01,"0.00886"
"13","GO:0043008","ATP-dependent protein binding",11,1,0.01,"0.00975"
"14","GO:0042803","protein homodimerization activity",538,3,0.48,"0.01061"
"15","GO:0005005","transmembrane-ephrin receptor activity",13,1,0.01,"0.01151"
"16","GO:0008134","transcription factor binding",593,3,0.53,"0.01382"
"17","GO:0046982","protein heterodimerization activity",221,2,0.2,"0.01583"
"18","GO:0044877","protein-containing complex binding",1206,4,1.07,"0.01755"
"19","GO:0070412","R-SMAD binding",23,1,0.02,"0.02028"
"20","GO:0044183","protein folding chaperone",28,1,0.02,"0.02464"
