"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070761","pre-snoRNP complex",7,1,0,"0.0039"
"2","GO:1990454","L-type voltage-gated calcium channel complex",9,1,0,"0.0050"
"3","GO:0098684","photoreceptor ribbon synapse",11,1,0.01,"0.0061"
"4","GO:0033276","transcription factor TFTC complex",14,1,0.01,"0.0077"
"5","GO:0000124","SAGA complex",19,1,0.01,"0.0105"
"6","GO:0071339","MLL1 complex",29,1,0.02,"0.0160"
"7","GO:0044665","MLL1/2 complex",29,1,0.02,"0.0160"
"8","GO:0005669","transcription factor TFIID complex",30,1,0.02,"0.0165"
"9","GO:0015629","actin cytoskeleton",408,2,0.23,"0.0200"
"10","GO:0032420","stereocilium",42,1,0.02,"0.0231"
"11","GO:0032421","stereocilium bundle",48,1,0.03,"0.0263"
"12","GO:0043005","neuron projection",1318,3,0.73,"0.0301"
"13","GO:0099513","polymeric cytoskeletal fiber",544,2,0.3,"0.0342"
"14","GO:0035097","histone methyltransferase complex",68,1,0.04,"0.0371"
"15","GO:0005881","cytoplasmic microtubule",70,1,0.04,"0.0382"
"16","GO:0099055","integral component of postsynaptic membrane",76,1,0.04,"0.0414"
"17","GO:0031594","neuromuscular junction",79,1,0.04,"0.0430"
"18","GO:0098936","intrinsic component of postsynaptic membrane",80,1,0.04,"0.0436"
"19","GO:0032432","actin filament bundle",81,1,0.04,"0.0441"
"20","GO:1905368","peptidase complex",95,1,0.05,"0.0516"
