"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0035976","transcription factor AP-1 complex",4,2,0.02,"0.00010"
"2","GO:0097441","basal dendrite",10,2,0.04,"0.00075"
"3","GO:0043005","neuron projection",1314,14,5.46,"0.00505"
"4","GO:0017071","intracellular cyclic nucleotide activated cation channel com...",2,1,0.01,"0.00830"
"5","GO:0044297","cell body",709,8,2.95,"0.00872"
"6","GO:0098559","cytoplasmic side of early endosome membrane",3,1,0.01,"0.01242"
"7","GO:0043025","neuronal cell body",636,7,2.64,"0.01594"
"8","GO:0010009","cytoplasmic side of endosome membrane",4,1,0.02,"0.01653"
"9","GO:0030424","axon",646,7,2.69,"0.01723"
"10","GO:0005954","calcium- and calmodulin-dependent protein kinase complex",5,1,0.02,"0.02062"
"11","GO:0031985","Golgi cisterna",57,2,0.24,"0.02344"
"12","GO:0098993","anchored component of synaptic vesicle membrane",6,1,0.02,"0.02470"
"13","GO:0034774","secretory granule lumen",6,1,0.02,"0.02470"
"14","GO:0060205","cytoplasmic vesicle lumen",6,1,0.02,"0.02470"
"15","GO:0031983","vesicle lumen",7,1,0.03,"0.02875"
"16","GO:0048788","cytoskeleton of presynaptic active zone",7,1,0.03,"0.02875"
"17","GO:0051286","cell tip",7,1,0.03,"0.02875"
"18","GO:0036477","somatodendritic compartment",926,10,3.85,"0.02936"
"19","GO:0106094","nuclear membrane microtubule tethering complex",8,1,0.03,"0.03279"
"20","GO:0034992","microtubule organizing center attachment site",8,1,0.03,"0.03279"
