"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098699","structural constituent of presynaptic actin cytoskeleton",1,1,0,"0.00058"
"2","GO:0000121","glycerol-1-phosphatase activity",1,1,0,"0.00058"
"3","GO:0043136","glycerol-3-phosphatase activity",2,1,0,"0.00117"
"4","GO:0008967","phosphoglycolate phosphatase activity",2,1,0,"0.00117"
"5","GO:0051219","phosphoprotein binding",97,2,0.06,"0.00136"
"6","GO:0086056","voltage-gated calcium channel activity involved in AV node cell action potential",3,1,0,"0.00175"
"7","GO:0098519","nucleotide phosphatase activity, acting on free nucleotides",5,1,0,"0.00292"
"8","GO:0099635","voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels",7,1,0,"0.00409"
"9","GO:0051015","actin filament binding",172,2,0.1,"0.00419"
"10","GO:0070742","C2H2 zinc finger domain binding",8,1,0,"0.00467"
"11","GO:0008331","high voltage-gated calcium channel activity",10,1,0.01,"0.00583"
"12","GO:0016251","RNA polymerase II general transcription initiation factor activity",28,1,0.02,"0.01626"
"13","GO:0005246","calcium channel regulator activity",31,1,0.02,"0.01799"
"14","GO:0140223","general transcription initiation factor activity",33,1,0.02,"0.01914"
"15","GO:0004402","histone acetyltransferase activity",41,1,0.02,"0.02373"
"16","GO:0061733","peptide-lysine-N-acetyltransferase activity",43,1,0.03,"0.02488"
"17","GO:0034212","peptide N-acetyltransferase activity",50,1,0.03,"0.02888"
"18","GO:0008080","N-acetyltransferase activity",63,1,0.04,"0.03627"
"19","GO:0002039","p53 binding",65,1,0.04,"0.03740"
"20","GO:0033613","activating transcription factor binding",66,1,0.04,"0.03796"
