"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0045944","positive regulation of transcription by RNA polymerase II",945,34,16.68,"5.8e-05"
"2","GO:0086091","regulation of heart rate by cardiac conduction",25,5,0.44,"6.6e-05"
"3","GO:0035914","skeletal muscle cell differentiation",58,7,1.02,"6.9e-05"
"4","GO:0050808","synapse organization",459,28,8.1,"8.5e-05"
"5","GO:0086015","SA node cell action potential",7,3,0.12,"0.00018"
"6","GO:0007411","axon guidance",199,12,3.51,"0.00022"
"7","GO:0099150","regulation of postsynaptic specialization assembly",18,4,0.32,"0.00024"
"8","GO:0048013","ephrin receptor signaling pathway",33,5,0.58,"0.00026"
"9","GO:1905274","regulation of modification of postsynaptic actin cytoskeleton",8,3,0.14,"0.00029"
"10","GO:0098582","innate vocalization behavior",2,2,0.04,"0.00031"
"11","GO:0030862","positive regulation of polarized epithelial cell differentiation",2,2,0.04,"0.00031"
"12","GO:0051240","positive regulation of multicellular organismal process",1188,39,20.97,"0.00037"
"13","GO:2000463","positive regulation of excitatory postsynaptic potential",37,5,0.65,"0.00045"
"14","GO:0032412","regulation of ion transmembrane transporter activity",224,14,3.95,"0.00049"
"15","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization",22,4,0.39,"0.00054"
"16","GO:0060291","long-term synaptic potentiation",106,8,1.87,"0.00057"
"17","GO:0086014","atrial cardiac muscle cell action potential",10,3,0.18,"0.00060"
"18","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel",11,3,0.19,"0.00081"
"19","GO:0048814","regulation of dendrite morphogenesis",87,7,1.54,"0.00087"
"20","GO:0070372","regulation of ERK1 and ERK2 cascade",234,12,4.13,"0.00094"
