"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098978","glutamatergic synapse",490,30,7.43,"6.9e-11"
"2","GO:0043025","neuronal cell body",661,29,10.02,"2.5e-07"
"3","GO:0014069","postsynaptic density",387,19,5.87,"7.0e-06"
"4","GO:0098685","Schaffer collateral - CA1 synapse",108,9,1.64,"3.8e-05"
"5","GO:0030426","growth cone",200,12,3.03,"5.5e-05"
"6","GO:0005886","plasma membrane",3655,96,55.43,"6.1e-05"
"7","GO:0043197","dendritic spine",197,14,2.99,"8.9e-05"
"8","GO:0005911","cell-cell junction",421,17,6.38,"0.00024"
"9","GO:0030424","axon",664,30,10.07,"0.00037"
"10","GO:0008076","voltage-gated potassium channel complex",67,6,1.02,"0.00052"
"11","GO:0060076","excitatory synapse",78,6,1.18,"0.00118"
"12","GO:0035867","alphav-beta3 integrin-IGF-1-IGF1R complex",4,2,0.06,"0.00135"
"13","GO:0005899","insulin receptor complex",4,2,0.06,"0.00135"
"14","GO:0035976","transcription factor AP-1 complex",4,2,0.06,"0.00135"
"15","GO:0044327","dendritic spine head",16,3,0.24,"0.00166"
"16","GO:0048471","perinuclear region of cytoplasm",607,19,9.2,"0.00227"
"17","GO:0030315","T-tubule",61,5,0.93,"0.00229"
"18","GO:0098563","intrinsic component of synaptic vesicle membrane",62,5,0.94,"0.00246"
"19","GO:0044292","dendrite terminus",19,3,0.29,"0.00279"
"20","GO:0034703","cation channel complex",193,15,2.93,"0.00315"
