"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase...",344,14,2,"1.1e-08"
"2","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DN...",841,17,4.9,"5.8e-05"
"3","GO:0003682","chromatin binding",554,12,3.23,"8.5e-05"
"4","GO:0000979","RNA polymerase II core promoter sequence-specific DNA bindin...",18,3,0.1,"0.00015"
"5","GO:0035259","glucocorticoid receptor binding",19,3,0.11,"0.00017"
"6","GO:0008330","protein tyrosine/threonine phosphatase activity",11,2,0.06,"0.00178"
"7","GO:0004879","nuclear receptor activity",44,3,0.26,"0.00213"
"8","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,2,0.07,"0.00213"
"9","GO:0017166","vinculin binding",13,2,0.08,"0.00251"
"10","GO:0001786","phosphatidylserine binding",49,3,0.29,"0.00290"
"11","GO:0035497","cAMP response element binding",16,2,0.09,"0.00382"
"12","GO:0071837","HMG box domain binding",17,2,0.1,"0.00431"
"13","GO:0005178","integrin binding",115,4,0.67,"0.00455"
"14","GO:0031626","beta-endorphin binding",1,1,0.01,"0.00583"
"15","GO:0070412","R-SMAD binding",24,2,0.14,"0.00852"
"16","GO:0035035","histone acetyltransferase binding",27,2,0.16,"0.01072"
"17","GO:0044729","hemi-methylated DNA-binding",2,1,0.01,"0.01162"
"18","GO:0043167","ion binding",4419,36,25.75,"0.01246"
"19","GO:0042277","peptide binding",245,6,1.43,"0.01335"
"20","GO:0046982","protein heterodimerization activity",242,5,1.41,"0.01353"
