"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",321,11,1.31,"5.8e-08"
"2","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",805,13,3.3,"1.7e-05"
"3","GO:0019871","sodium channel inhibitor activity",7,2,0.03,"0.00034"
"4","GO:0004725","protein tyrosine phosphatase activity",87,4,0.36,"0.00044"
"5","GO:0008330","protein tyrosine/threonine phosphatase activity",11,2,0.05,"0.00088"
"6","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,2,0.05,"0.00106"
"7","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding",17,2,0.07,"0.00215"
"8","GO:0003924","GTPase activity",244,5,1,"0.00316"
"9","GO:0001681","sialate O-acetylesterase activity",1,1,0,"0.00410"
"10","GO:0044729","hemi-methylated DNA-binding",1,1,0,"0.00410"
"11","GO:0005525","GTP binding",295,5,1.21,"0.00703"
"12","GO:0000048","peptidyltransferase activity",2,1,0.01,"0.00817"
"13","GO:0036374","glutathione hydrolase activity",2,1,0.01,"0.00817"
"14","GO:0005052","peroxisome matrix targeting signal-1 binding",2,1,0.01,"0.00817"
"15","GO:0005295","neutral amino acid:sodium symporter activity",2,1,0.01,"0.00817"
"16","GO:0051019","mitogen-activated protein kinase binding",41,2,0.17,"0.01220"
"17","GO:0019002","GMP binding",3,1,0.01,"0.01224"
"18","GO:0044325","ion channel binding",124,3,0.51,"0.01423"
"19","GO:0005250","A-type (transient outward) potassium channel activity",4,1,0.02,"0.01628"
"20","GO:0086006","voltage-gated sodium channel activity involved in cardiac muscle cell action potential",4,1,0.02,"0.01628"
