"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0071376","cellular response to corticotropin-releasing hormone stimulus",4,3,0.02,"8.8e-07"
"2","GO:0035914","skeletal muscle cell differentiation",58,5,0.35,"2.7e-05"
"3","GO:0071277","cellular response to calcium ion",70,5,0.43,"6.7e-05"
"4","GO:0045944","positive regulation of transcription by RNA polymerase II",956,19,5.83,"8.2e-05"
"5","GO:0060004","reflex",23,3,0.14,"0.00036"
"6","GO:0035767","endothelial cell chemotaxis",25,3,0.15,"0.00046"
"7","GO:0001938","positive regulation of endothelial cell proliferation",80,4,0.49,"0.00144"
"8","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II",37,3,0.23,"0.00147"
"9","GO:0007616","long-term memory",38,3,0.23,"0.00159"
"10","GO:0021707","cerebellar granule cell differentiation",10,2,0.06,"0.00161"
"11","GO:1900454","positive regulation of long-term synaptic depression",10,2,0.06,"0.00161"
"12","GO:0061469","regulation of type B pancreatic cell proliferation",13,2,0.08,"0.00275"
"13","GO:0099151","regulation of postsynaptic density assembly",14,2,0.09,"0.00320"
"14","GO:0043534","blood vessel endothelial cell migration",100,4,0.61,"0.00325"
"15","GO:0043523","regulation of neuron apoptotic process",241,6,1.47,"0.00355"
"16","GO:0034599","cellular response to oxidative stress",245,6,1.5,"0.00384"
"17","GO:0033604","negative regulation of catecholamine secretion",16,2,0.1,"0.00418"
"18","GO:0035924","cellular response to vascular endothelial growth factor stimulus",54,3,0.33,"0.00435"
"19","GO:0090090","negative regulation of canonical Wnt signaling pathway",113,4,0.69,"0.00503"
"20","GO:0048812","neuron projection morphogenesis",632,10,3.86,"0.00506"
