"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",340,14,2.02,"1.2e-08"
"2","GO:0003682","chromatin binding",552,13,3.29,"2.1e-05"
"3","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",845,17,5.03,"7.8e-05"
"4","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding",18,3,0.11,"0.00016"
"5","GO:0035259","glucocorticoid receptor binding",20,3,0.12,"0.00022"
"6","GO:0001102","RNA polymerase II activating transcription factor binding",39,3,0.23,"0.00159"
"7","GO:0008330","protein tyrosine/threonine phosphatase activity",11,2,0.07,"0.00186"
"8","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity",12,2,0.07,"0.00222"
"9","GO:0004879","nuclear receptor activity",44,3,0.26,"0.00226"
"10","GO:0003707","steroid hormone receptor activity",44,3,0.26,"0.00226"
"11","GO:0017166","vinculin binding",13,2,0.08,"0.00262"
"12","GO:0001786","phosphatidylserine binding",47,3,0.28,"0.00273"
"13","GO:0035497","cAMP response element binding",14,2,0.08,"0.00304"
"14","GO:0071837","HMG box domain binding",17,2,0.1,"0.00449"
"15","GO:0031626","beta-endorphin binding",1,1,0.01,"0.00595"
"16","GO:0070412","R-SMAD binding",23,2,0.14,"0.00817"
"17","GO:0044729","hemi-methylated DNA-binding",2,1,0.01,"0.01187"
"18","GO:0046982","protein heterodimerization activity",234,5,1.39,"0.01284"
"19","GO:0042277","peptide binding",240,6,1.43,"0.01332"
"20","GO:0035035","histone acetyltransferase binding",32,2,0.19,"0.01546"
