"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0035976","transcription factor AP-1 complex",4,2,0,"3.5e-06"
"2","GO:0030425","dendrite",661,6,0.53,"5.0e-05"
"3","GO:0002199","zona pellucida receptor complex",8,1,0.01,"0.0064"
"4","GO:0070578","RISC-loading complex",9,1,0.01,"0.0072"
"5","GO:0005832","chaperonin-containing T-complex",9,1,0.01,"0.0072"
"6","GO:0097441","basal dendrite",9,1,0.01,"0.0072"
"7","GO:0031332","RNAi effector complex",14,1,0.01,"0.0112"
"8","GO:0016442","RISC complex",14,1,0.01,"0.0112"
"9","GO:0098890","extrinsic component of postsynaptic membrane",16,1,0.01,"0.0128"
"10","GO:0030424","axon",654,3,0.53,"0.0135"
"11","GO:0044297","cell body",717,3,0.58,"0.0173"
"12","GO:0099243","extrinsic component of synaptic membrane",23,1,0.02,"0.0184"
"13","GO:0032809","neuronal cell body membrane",27,1,0.02,"0.0215"
"14","GO:0044298","cell body membrane",30,1,0.02,"0.0239"
"15","GO:0005874","microtubule",374,2,0.3,"0.0348"
"16","GO:0043229","intracellular organelle",9428,11,7.58,"0.0351"
"17","GO:0005887","integral component of plasma membrane",948,3,0.76,"0.0360"
"18","GO:0098686","hippocampal mossy fiber to CA3 synapse",48,1,0.04,"0.0380"
"19","GO:0005911","cell-cell junction",412,2,0.33,"0.0416"
"20","GO:0031226","intrinsic component of plasma membrane",1006,3,0.81,"0.0419"
