"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",199,43,13.88,"1.8e-11"
"2","GO:0098978","glutamatergic synapse",309,52,21.55,"2.3e-09"
"3","GO:0022625","cytosolic large ribosomal subunit",53,15,3.7,"2.0e-06"
"4","GO:0042734","presynaptic membrane",122,23,8.51,"1.0e-05"
"5","GO:0099055","integral component of postsynaptic membrane",78,21,5.44,"1.0e-05"
"6","GO:0098982","GABA-ergic synapse",68,16,4.74,"1.3e-05"
"7","GO:0045202","synapse",1201,168,83.77,"1.4e-05"
"8","GO:0005737","cytoplasm",9061,741,631.97,"2.2e-05"
"9","GO:0030425","dendrite",673,87,46.94,"2.4e-05"
"10","GO:0043025","neuronal cell body",651,79,45.41,"2.7e-05"
"11","GO:0030424","axon",659,93,45.96,"7.7e-05"
"12","GO:0043231","intracellular membrane-bounded organelle",9150,742,638.18,"8.7e-05"
"13","GO:0098685","Schaffer collateral - CA1 synapse",80,16,5.58,"0.00011"
"14","GO:0140534","endoplasmic reticulum protein-containing complex",118,20,8.23,"0.00018"
"15","GO:0022627","cytosolic small ribosomal subunit",45,11,3.14,"0.00020"
"16","GO:0008021","synaptic vesicle",191,35,13.32,"0.00032"
"17","GO:0005747","mitochondrial respiratory chain complex I",40,10,2.79,"0.00032"
"18","GO:1902711","GABA-A receptor complex",15,6,1.05,"0.00033"
"19","GO:0060077","inhibitory synapse",27,8,1.88,"0.00037"
"20","GO:0005764","lysosome",404,47,28.18,"0.00037"
