"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",196,6,0.28,"4e-06"
"2","GO:0022625","cytosolic large ribosomal subunit",52,2,0.07,"0.0024"
"3","GO:0097453","mesaxon",2,1,0,"0.0029"
"4","GO:0034683","integrin alphav-beta3 complex",3,1,0,"0.0043"
"5","GO:0035749","myelin sheath adaxonal region",5,1,0.01,"0.0071"
"6","GO:0005922","connexin complex",7,1,0.01,"0.0100"
"7","GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",8,1,0.01,"0.0114"
"8","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)",8,1,0.01,"0.0114"
"9","GO:0071598","neuronal ribonucleoprotein granule",8,1,0.01,"0.0114"
"10","GO:0098794","postsynapse",671,4,0.96,"0.0134"
"11","GO:0014069","postsynaptic density",373,3,0.53,"0.0151"
"12","GO:0043220","Schmidt-Lanterman incisure",11,1,0.02,"0.0156"
"13","GO:0000137","Golgi cis cisterna",11,1,0.02,"0.0156"
"14","GO:0032279","asymmetric synapse",378,3,0.54,"0.0156"
"15","GO:0000138","Golgi trans cisterna",12,1,0.02,"0.0170"
"16","GO:0099572","postsynaptic specialization",400,3,0.57,"0.0181"
"17","GO:0098984","neuron to neuron synapse",402,3,0.57,"0.0184"
"18","GO:0045259","proton-transporting ATP synthase complex",13,1,0.02,"0.0184"
"19","GO:0005753","mitochondrial proton-transporting ATP synthase complex",13,1,0.02,"0.0184"
"20","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain",15,1,0.02,"0.0212"
