"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0022625","cytosolic large ribosomal subunit",53,38,9.31,"6.1e-18"
"2","GO:0022627","cytosolic small ribosomal subunit",44,31,7.73,"1.6e-14"
"3","GO:0043209","myelin sheath",200,76,35.13,"4.4e-12"
"4","GO:0045202","synapse",1338,380,235.05,"3.6e-10"
"5","GO:0098978","glutamatergic synapse",493,140,86.61,"1.0e-09"
"6","GO:0014069","postsynaptic density",385,113,67.63,"5.8e-09"
"7","GO:0042788","polysomal ribosome",29,19,5.09,"1.4e-08"
"8","GO:0030425","dendrite",674,165,118.4,"2.2e-06"
"9","GO:0030424","axon",661,183,116.12,"6.9e-06"
"10","GO:0043231","intracellular membrane-bounded organelle",8794,1708,1544.87,"8.2e-06"
"11","GO:0043025","neuronal cell body",658,157,115.59,"1.8e-05"
"12","GO:0005762","mitochondrial large ribosomal subunit",58,24,10.19,"1.8e-05"
"13","GO:0030426","growth cone",200,58,35.13,"4.2e-05"
"14","GO:0005737","cytoplasm",9132,1782,1604.24,"7.7e-05"
"15","GO:0030672","synaptic vesicle membrane",112,39,19.68,"0.00034"
"16","GO:0032991","protein-containing complex",4426,965,777.53,"0.00039"
"17","GO:0140534","endoplasmic reticulum protein-containing complex",123,37,21.61,"0.00045"
"18","GO:0098685","Schaffer collateral - CA1 synapse",109,33,19.15,"0.00078"
"19","GO:0005768","endosome",786,172,138.08,"0.00083"
"20","GO:0000785","chromatin",463,108,81.34,"0.00083"
