"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0001067","regulatory region nucleic acid binding",1,0,0,"1"
"2","GO:0001069","regulatory region RNA binding",1,0,0,"1"
"3","GO:0001540","amyloid-beta binding",1,0,0,"1"
"4","GO:0001664","G protein-coupled receptor binding",1,0,0,"1"
"5","GO:0002020","protease binding",1,0,0,"1"
"6","GO:0003674","molecular_function",17,0,0,"1"
"7","GO:0003676","nucleic acid binding",3,0,0,"1"
"8","GO:0003677","DNA binding",2,0,0,"1"
"9","GO:0003697","single-stranded DNA binding",1,0,0,"1"
"10","GO:0003723","RNA binding",3,0,0,"1"
"11","GO:0003729","mRNA binding",2,0,0,"1"
"12","GO:0003730","mRNA 3'-UTR binding",1,0,0,"1"
"13","GO:0003735","structural constituent of ribosome",2,0,0,"1"
"14","GO:0003824","catalytic activity",1,0,0,"1"
"15","GO:0004175","endopeptidase activity",1,0,0,"1"
"16","GO:0004857","enzyme inhibitor activity",2,0,0,"1"
"17","GO:0004866","endopeptidase inhibitor activity",1,0,0,"1"
"18","GO:0004869","cysteine-type endopeptidase inhibitor activity",1,0,0,"1"
"19","GO:0005102","signaling receptor binding",5,0,0,"1"
"20","GO:0005179","hormone activity",1,0,0,"1"
