"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005634","nucleus",5595,57,39.75,"0.0033"
"2","GO:0045202","synapse",1296,18,9.21,"0.0041"
"3","GO:0016604","nuclear body",622,11,4.42,"0.0045"
"4","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain",15,2,0.11,"0.0049"
"5","GO:0016471","vacuolar proton-transporting V-type ATPase complex",15,2,0.11,"0.0049"
"6","GO:0043025","neuronal cell body",633,11,4.5,"0.0052"
"7","GO:0043233","organelle lumen",3573,41,25.38,"0.0059"
"8","GO:0022625","cytosolic large ribosomal subunit",52,3,0.37,"0.0060"
"9","GO:0098800","inner mitochondrial membrane protein complex",106,4,0.75,"0.0068"
"10","GO:0043194","axon initial segment",18,2,0.13,"0.0071"
"11","GO:0005681","spliceosomal complex",180,5,1.28,"0.0091"
"12","GO:0044306","neuron projection terminus",183,5,1.3,"0.0098"
"13","GO:0036464","cytoplasmic ribonucleoprotein granule",184,5,1.31,"0.0100"
"14","GO:0150034","distal axon",341,7,2.42,"0.0107"
"15","GO:0070013","intracellular organelle lumen",3566,40,25.33,"0.0110"
"16","GO:0043209","myelin sheath",195,5,1.39,"0.0126"
"17","GO:0099524","postsynaptic cytosol",25,2,0.18,"0.0135"
"18","GO:0031981","nuclear lumen",3217,37,22.85,"0.0137"
"19","GO:0070418","DNA-dependent protein kinase complex",2,1,0.01,"0.0142"
"20","GO:0030142","COPI-coated Golgi to ER transport vesicle",2,1,0.01,"0.0142"
