"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0002181","cytoplasmic translation",85,36,14.17,"1.9e-08"
"2","GO:0001764","neuron migration",168,49,28,"3.5e-05"
"3","GO:0099560","synaptic membrane adhesion",32,15,5.33,"6.7e-05"
"4","GO:0006412","translation",539,153,89.83,"0.00017"
"5","GO:0050821","protein stabilization",165,46,27.5,"0.00019"
"6","GO:0048488","synaptic vesicle endocytosis",63,22,10.5,"0.00034"
"7","GO:0016567","protein ubiquitination",571,126,95.17,"0.00038"
"8","GO:0002026","regulation of the force of heart contraction",26,12,4.33,"0.00043"
"9","GO:0050807","regulation of synapse organization",250,76,41.67,"0.00048"
"10","GO:0000028","ribosomal small subunit assembly",20,10,3.33,"0.00059"
"11","GO:0061003","positive regulation of dendritic spine morphogenesis",27,12,4.5,"0.00066"
"12","GO:0010571","positive regulation of nuclear cell cycle DNA replication",6,5,1,"0.00066"
"13","GO:0048024","regulation of mRNA splicing, via spliceosome",94,33,15.67,"0.00081"
"14","GO:0047497","mitochondrion transport along microtubule",21,10,3.5,"0.00096"
"15","GO:0060291","long-term synaptic potentiation",107,31,17.83,"0.00101"
"16","GO:0010256","endomembrane system organization",393,92,65.5,"0.00104"
"17","GO:2000300","regulation of synaptic vesicle exocytosis",77,24,12.83,"0.00120"
"18","GO:0035633","maintenance of blood-brain barrier",15,8,2.5,"0.00125"
"19","GO:1901077","regulation of relaxation of muscle",15,8,2.5,"0.00125"
"20","GO:0033365","protein localization to organelle",807,177,134.5,"0.00153"
