"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048488","synaptic vesicle endocytosis",64,13,3.13,"1.0e-05"
"2","GO:0047497","mitochondrion transport along microtubule",21,7,1.03,"4.1e-05"
"3","GO:0006412","translation",536,51,26.18,"0.00030"
"4","GO:0050806","positive regulation of synaptic transmission",178,20,8.69,"0.00044"
"5","GO:0015986","ATP synthesis coupled proton transport",15,5,0.73,"0.00055"
"6","GO:0007625","grooming behavior",16,5,0.78,"0.00076"
"7","GO:0002181","cytoplasmic translation",85,12,4.15,"0.00083"
"8","GO:0030150","protein import into mitochondrial matrix",17,5,0.83,"0.00104"
"9","GO:0046079","dUMP catabolic process",5,3,0.24,"0.00108"
"10","GO:0021854","hypothalamus development",11,4,0.54,"0.00141"
"11","GO:0048675","axon extension",129,15,6.3,"0.00156"
"12","GO:1902430","negative regulation of amyloid-beta formation",19,5,0.93,"0.00180"
"13","GO:1902600","proton transmembrane transport",63,13,3.08,"0.00199"
"14","GO:0007269","neurotransmitter secretion",173,18,8.45,"0.00201"
"15","GO:0007008","outer mitochondrial membrane organization",6,3,0.29,"0.00208"
"16","GO:0006249","dCMP catabolic process",6,3,0.29,"0.00208"
"17","GO:0000028","ribosomal small subunit assembly",20,5,0.98,"0.00230"
"18","GO:0051204","protein insertion into mitochondrial membrane",20,5,0.98,"0.00230"
"19","GO:0006145","purine nucleobase catabolic process",2,2,0.1,"0.00238"
"20","GO:1902340","negative regulation of chromosome condensation",2,2,0.1,"0.00238"
