"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",149,76,24.55,"1.7e-22"
"2","GO:0003729","mRNA binding",274,85,45.14,"3.0e-07"
"3","GO:0031625","ubiquitin protein ligase binding",282,77,46.46,"2.5e-06"
"4","GO:0099106","ion channel regulator activity",93,30,15.32,"0.00013"
"5","GO:0019904","protein domain specific binding",712,165,117.31,"0.00014"
"6","GO:0001671","ATPase activator activity",24,12,3.95,"0.00015"
"7","GO:0048306","calcium-dependent protein binding",63,22,10.38,"0.00028"
"8","GO:0005516","calmodulin binding",170,46,28.01,"0.00031"
"9","GO:0030165","PDZ domain binding",107,32,17.63,"0.00037"
"10","GO:0044325","ion channel binding",130,37,21.42,"0.00041"
"11","GO:0003723","RNA binding",1016,250,167.39,"0.00072"
"12","GO:0003730","mRNA 3'-UTR binding",89,27,14.66,"0.00082"
"13","GO:0043422","protein kinase B binding",16,8,2.64,"0.00198"
"14","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism",10,6,1.65,"0.00228"
"15","GO:0051117","ATPase binding",92,26,15.16,"0.00308"
"16","GO:0030942","endoplasmic reticulum signal peptide binding",5,4,0.82,"0.00319"
"17","GO:1990948","ubiquitin ligase inhibitor activity",5,4,0.82,"0.00319"
"18","GO:0031386","protein tag",11,6,1.81,"0.00433"
"19","GO:0070180","large ribosomal subunit rRNA binding",8,5,1.32,"0.00436"
"20","GO:0043022","ribosome binding",58,18,9.56,"0.00438"
