"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043237","laminin-1 binding",4,1,0,"0.0017"
"2","GO:0005095","GTPase inhibitor activity",5,1,0,"0.0021"
"3","GO:0015288","porin activity",5,1,0,"0.0021"
"4","GO:0048495","Roundabout binding",9,1,0,"0.0038"
"5","GO:0043395","heparan sulfate proteoglycan binding",12,1,0.01,"0.0050"
"6","GO:0008308","voltage-gated anion channel activity",12,1,0.01,"0.0050"
"7","GO:0097001","ceramide binding",15,1,0.01,"0.0063"
"8","GO:0031210","phosphatidylcholine binding",20,1,0.01,"0.0084"
"9","GO:0005198","structural molecule activity",384,2,0.16,"0.0098"
"10","GO:0045499","chemorepellent activity",25,1,0.01,"0.0105"
"11","GO:0015485","cholesterol binding",38,1,0.02,"0.0159"
"12","GO:0032934","sterol binding",44,1,0.02,"0.0184"
"13","GO:0043178","alcohol binding",62,1,0.03,"0.0258"
"14","GO:0043130","ubiquitin binding",62,1,0.03,"0.0258"
"15","GO:0005496","steroid binding",63,1,0.03,"0.0262"
"16","GO:0004197","cysteine-type endopeptidase activity",64,1,0.03,"0.0266"
"17","GO:0005201","extracellular matrix structural constituent",77,1,0.03,"0.0320"
"18","GO:0004843","thiol-dependent ubiquitin-specific protease activity",82,1,0.03,"0.0340"
"19","GO:0032182","ubiquitin-like protein binding",82,1,0.03,"0.0340"
"20","GO:0101005","ubiquitinyl hydrolase activity",83,1,0.03,"0.0344"
