"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0022010","central nervous system myelination",23,2,0.03,"0.00048"
"2","GO:0098990","AMPA selective glutamate receptor signaling pathway",1,1,0,"0.00143"
"3","GO:0060311","negative regulation of elastin catabolic process",1,1,0,"0.00143"
"4","GO:1905663","positive regulation of telomerase RNA reverse transcriptase activity",2,1,0,"0.00286"
"5","GO:0099557","trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission",2,1,0,"0.00286"
"6","GO:0015866","ADP transport",2,1,0,"0.00286"
"7","GO:2000277","positive regulation of oxidative phosphorylation uncoupler activity",2,1,0,"0.00286"
"8","GO:0090285","negative regulation of protein glycosylation in Golgi",2,1,0,"0.00286"
"9","GO:0050771","negative regulation of axonogenesis",62,2,0.09,"0.00349"
"10","GO:0048708","astrocyte differentiation",68,2,0.1,"0.00418"
"11","GO:1990428","miRNA transport",3,1,0,"0.00429"
"12","GO:1902268","negative regulation of polyamine transmembrane transport",3,1,0,"0.00429"
"13","GO:1902109","negative regulation of mitochondrial membrane permeability involved in apoptotic process",4,1,0.01,"0.00572"
"14","GO:0010753","positive regulation of cGMP-mediated signaling",4,1,0.01,"0.00572"
"15","GO:0002181","cytoplasmic translation",85,2,0.12,"0.00646"
"16","GO:0044806","G-quadruplex DNA unwinding",5,1,0.01,"0.00715"
"17","GO:0042552","myelination",130,4,0.19,"0.00801"
"18","GO:0016198","axon choice point recognition",7,1,0.01,"0.00999"
"19","GO:0070327","thyroid hormone transport",8,1,0.01,"0.01141"
"20","GO:0048711","positive regulation of astrocyte differentiation",11,1,0.02,"0.01566"
