"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",2,0,0,"1"
"2","GO:0000026","alpha-1,2-mannosyltransferase activity",1,0,0,"1"
"3","GO:0000030","mannosyltransferase activity",5,0,0,"1"
"4","GO:0000049","tRNA binding",10,0,0,"1"
"5","GO:0000062","fatty-acyl-CoA binding",3,0,0,"1"
"6","GO:0000099","sulfur amino acid transmembrane transporter activity",1,0,0,"1"
"7","GO:0000104","succinate dehydrogenase activity",1,0,0,"1"
"8","GO:0000146","microfilament motor activity",2,0,0,"1"
"9","GO:0000149","SNARE binding",24,0,0,"1"
"10","GO:0000166","nucleotide binding",294,0,0,"1"
"11","GO:0000175","3'-5'-exoribonuclease activity",4,0,0,"1"
"12","GO:0000179","rRNA (adenine-N6,N6-)-dimethyltransferase activity",1,0,0,"1"
"13","GO:0000210","NAD+ diphosphatase activity",1,0,0,"1"
"14","GO:0000217","DNA secondary structure binding",5,0,0,"1"
"15","GO:0000224","peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase ac...",1,0,0,"1"
"16","GO:0000254","C-4 methylsterol oxidase activity",1,0,0,"1"
"17","GO:0000285","1-phosphatidylinositol-3-phosphate 5-kinase activity",1,0,0,"1"
"18","GO:0000287","magnesium ion binding",24,0,0,"1"
"19","GO:0000295","adenine nucleotide transmembrane transporter activity",2,0,0,"1"
"20","GO:0000339","RNA cap binding",2,0,0,"1"
