"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0050998","nitric-oxide synthase binding",19,3,0.13,"0.00030"
"2","GO:0016922","nuclear receptor binding",99,5,0.7,"0.00066"
"3","GO:0044325","ion channel binding",123,5,0.87,"0.00176"
"4","GO:0098505","G-rich strand telomeric DNA binding",10,2,0.07,"0.00213"
"5","GO:0051428","peptide hormone receptor binding",11,2,0.08,"0.00260"
"6","GO:0003729","mRNA binding",269,7,1.9,"0.00289"
"7","GO:0005043","netrin receptor activity involved in chemorepulsion",1,1,0.01,"0.00705"
"8","GO:0031735","CCR10 chemokine receptor binding",1,1,0.01,"0.00705"
"9","GO:1990444","F-box domain binding",1,1,0.01,"0.00705"
"10","GO:0046961","proton-transporting ATPase activity, rotational mechanism",19,2,0.13,"0.00778"
"11","GO:0031690","adrenergic receptor binding",21,2,0.15,"0.00947"
"12","GO:0047485","protein N-terminus binding",122,4,0.86,"0.01081"
"13","GO:0042803","protein homodimerization activity",522,9,3.68,"0.01121"
"14","GO:0004651","polynucleotide 5'-phosphatase activity",2,1,0.01,"0.01405"
"15","GO:0010854","adenylate cyclase regulator activity",2,1,0.01,"0.01405"
"16","GO:0010855","adenylate cyclase inhibitor activity",2,1,0.01,"0.01405"
"17","GO:0010856","adenylate cyclase activator activity",2,1,0.01,"0.01405"
"18","GO:0004739","pyruvate dehydrogenase (acetyl-transferring) activity",2,1,0.01,"0.01405"
"19","GO:0008479","queuine tRNA-ribosyltransferase activity",2,1,0.01,"0.01405"
"20","GO:0050681","androgen receptor binding",28,2,0.2,"0.01651"
