"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048488","synaptic vesicle endocytosis",64,12,2.8,"1.8e-05"
"2","GO:0006412","translation",537,44,23.52,"4.7e-05"
"3","GO:0047497","mitochondrion transport along microtubule",21,6,0.92,"0.00021"
"4","GO:0007007","inner mitochondrial membrane organization",31,7,1.36,"0.00031"
"5","GO:0044571","[2Fe-2S] cluster assembly",4,3,0.18,"0.00032"
"6","GO:0042776","mitochondrial ATP synthesis coupled proton transport",10,4,0.44,"0.00062"
"7","GO:0030150","protein import into mitochondrial matrix",17,5,0.74,"0.00063"
"8","GO:0031175","neuron projection development",1000,64,43.8,"0.00133"
"9","GO:0009154","purine ribonucleotide catabolic process",30,6,1.31,"0.00166"
"10","GO:0036444","calcium import into the mitochondrion",13,4,0.57,"0.00190"
"11","GO:0046314","phosphocreatine biosynthetic process",2,2,0.09,"0.00192"
"12","GO:1903241","U2-type prespliceosome assembly",2,2,0.09,"0.00192"
"13","GO:1902340","negative regulation of chromosome condensation",2,2,0.09,"0.00192"
"14","GO:1905552","positive regulation of protein localization to endoplasmic reticulum",2,2,0.09,"0.00192"
"15","GO:0099560","synaptic membrane adhesion",32,6,1.4,"0.00236"
"16","GO:0035022","positive regulation of Rac protein signal transduction",7,3,0.31,"0.00256"
"17","GO:0021979","hypothalamus cell differentiation",7,3,0.31,"0.00256"
"18","GO:0003374","dynamin family protein polymerization involved in mitochondrial fission",7,3,0.31,"0.00256"
"19","GO:0045047","protein targeting to ER",33,6,1.45,"0.00277"
"20","GO:0048532","anatomical structure arrangement",15,4,0.66,"0.00338"
