"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006412","translation",539,160,94.36,"8.4e-09"
"2","GO:0002181","cytoplasmic translation",85,33,14.88,"2.6e-06"
"3","GO:0006457","protein folding",142,47,24.86,"4.7e-06"
"4","GO:0001764","neuron migration",166,50,29.06,"4.3e-05"
"5","GO:0071277","cellular response to calcium ion",71,26,12.43,"9.4e-05"
"6","GO:0099560","synaptic membrane adhesion",32,15,5.6,"0.00012"
"7","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",17,10,2.98,"0.00016"
"8","GO:0006886","intracellular protein transport",860,208,150.56,"0.00021"
"9","GO:0098935","dendritic transport",12,8,2.1,"0.00022"
"10","GO:0048488","synaptic vesicle endocytosis",63,23,11.03,"0.00025"
"11","GO:0061024","membrane organization",605,147,105.92,"0.00027"
"12","GO:0097091","synaptic vesicle clustering",18,10,3.15,"0.00030"
"13","GO:0042775","mitochondrial ATP synthesis coupled electron transport",51,19,8.93,"0.00062"
"14","GO:0050821","protein stabilization",166,46,29.06,"0.00069"
"15","GO:0007611","learning or memory",268,68,46.92,"0.00069"
"16","GO:0008090","retrograde axonal transport",23,11,4.03,"0.00079"
"17","GO:0048024","regulation of mRNA splicing, via spliceosome",93,29,16.28,"0.00089"
"18","GO:0072583","clathrin-dependent endocytosis",41,16,7.18,"0.00092"
"19","GO:0048167","regulation of synaptic plasticity",221,57,38.69,"0.00119"
"20","GO:0000002","mitochondrial genome maintenance",24,11,4.2,"0.00123"
