"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048488","synaptic vesicle endocytosis",62,13,3.11,"9.7e-06"
"2","GO:1902430","negative regulation of amyloid-beta formation",19,6,0.95,"0.00024"
"3","GO:0047497","mitochondrion transport along microtubule",21,6,1.05,"0.00044"
"4","GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation",9,4,0.45,"0.00065"
"5","GO:0010638","positive regulation of organelle organization",506,49,25.38,"0.00116"
"6","GO:1900034","regulation of cellular response to heat",5,3,0.25,"0.00116"
"7","GO:0030150","protein import into mitochondrial matrix",17,5,0.85,"0.00117"
"8","GO:1902600","proton transmembrane transport",65,10,3.26,"0.00139"
"9","GO:0097091","synaptic vesicle clustering",18,5,0.9,"0.00155"
"10","GO:0030007","cellular potassium ion homeostasis",11,4,0.55,"0.00156"
"11","GO:0006457","protein folding",139,16,6.97,"0.00162"
"12","GO:1903371","regulation of endoplasmic reticulum tubular network organization",6,3,0.3,"0.00224"
"13","GO:0003374","dynamin family protein polymerization involved in mitochondrial fission",6,3,0.3,"0.00224"
"14","GO:0036334","epidermal stem cell homeostasis",2,2,0.1,"0.00251"
"15","GO:1902340","negative regulation of chromosome condensation",2,2,0.1,"0.00251"
"16","GO:2000828","regulation of parathyroid hormone secretion",2,2,0.1,"0.00251"
"17","GO:0046952","ketone body catabolic process",2,2,0.1,"0.00251"
"18","GO:0150105","protein localization to cell-cell junction",20,5,1,"0.00259"
"19","GO:0034613","cellular protein localization",1622,118,81.36,"0.00265"
"20","GO:0006511","ubiquitin-dependent protein catabolic process",551,43,27.64,"0.00266"
