"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0099560","synaptic membrane adhesion",32,10,2.3,"5.3e-05"
"2","GO:0007215","glutamate receptor signaling pathway",44,11,3.17,"0.00021"
"3","GO:0045454","cell redox homeostasis",54,12,3.89,"0.00037"
"4","GO:0008038","neuron recognition",49,11,3.53,"0.00059"
"5","GO:0001662","behavioral fear response",49,11,3.53,"0.00059"
"6","GO:0061732","mitochondrial acetyl-CoA biosynthetic process from pyruvate",7,4,0.5,"0.00078"
"7","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",92,16,6.62,"0.00081"
"8","GO:0042136","neurotransmitter biosynthetic process",12,5,0.86,"0.00099"
"9","GO:0032781","positive regulation of ATPase activity",37,9,2.66,"0.00099"
"10","GO:0006334","nucleosome assembly",45,10,3.24,"0.00112"
"11","GO:0071870","cellular response to catecholamine stimulus",63,12,4.53,"0.00158"
"12","GO:0007411","axon guidance",201,29,14.47,"0.00162"
"13","GO:0032981","mitochondrial respiratory chain complex I assembly",48,10,3.46,"0.00189"
"14","GO:0001764","neuron migration",168,23,12.09,"0.00214"
"15","GO:0000028","ribosomal small subunit assembly",20,6,1.44,"0.00221"
"16","GO:0006457","protein folding",139,20,10.01,"0.00224"
"17","GO:0019932","second-messenger-mediated signaling",232,29,16.7,"0.00254"
"18","GO:0007416","synapse assembly",181,28,13.03,"0.00275"
"19","GO:0047497","mitochondrion transport along microtubule",21,6,1.51,"0.00291"
"20","GO:0032098","regulation of appetite",15,5,1.08,"0.00312"
