"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",195,23,7.15,"7.6e-07"
"2","GO:0098978","glutamatergic synapse",488,39,17.89,"4.1e-06"
"3","GO:0022625","cytosolic large ribosomal subunit",52,10,1.91,"1.6e-05"
"4","GO:0045202","synapse",1319,100,48.35,"1.9e-05"
"5","GO:0030424","axon",657,54,24.08,"5.4e-05"
"6","GO:0043025","neuronal cell body",649,44,23.79,"6.1e-05"
"7","GO:0005762","mitochondrial large ribosomal subunit",58,9,2.13,"0.00024"
"8","GO:0014069","postsynaptic density",381,28,13.96,"0.00038"
"9","GO:0005868","cytoplasmic dynein complex",19,5,0.7,"0.00049"
"10","GO:0098793","presynapse",537,46,19.68,"0.00145"
"11","GO:1904115","axon cytoplasm",7,3,0.26,"0.00153"
"12","GO:0099523","presynaptic cytosol",24,5,0.88,"0.00155"
"13","GO:0016021","integral component of membrane",3311,156,121.36,"0.00220"
"14","GO:0099524","postsynaptic cytosol",26,5,0.95,"0.00225"
"15","GO:0005747","mitochondrial respiratory chain complex I",40,6,1.47,"0.00313"
"16","GO:0044305","calyx of Held",28,5,1.03,"0.00317"
"17","GO:0098800","inner mitochondrial membrane protein complex",106,16,3.89,"0.00348"
"18","GO:0044295","axonal growth cone",43,6,1.58,"0.00453"
"19","GO:0099055","integral component of postsynaptic membrane",155,13,5.68,"0.00462"
"20","GO:0001772","immunological synapse",31,5,1.14,"0.00501"
