"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043209","myelin sheath",198,43,14.33,"4.9e-11"
"2","GO:0098978","glutamatergic synapse",493,71,35.69,"1.5e-08"
"3","GO:0022625","cytosolic large ribosomal subunit",53,16,3.84,"5.8e-07"
"4","GO:0098982","GABA-ergic synapse",101,22,7.31,"2.5e-06"
"5","GO:0099055","integral component of postsynaptic membrane",156,32,11.29,"8.5e-06"
"6","GO:0030424","axon",662,94,47.92,"1.4e-05"
"7","GO:0045202","synapse",1334,179,96.57,"6.0e-05"
"8","GO:0008021","synaptic vesicle",227,39,16.43,"6.0e-05"
"9","GO:0043025","neuronal cell body",655,79,47.42,"8.9e-05"
"10","GO:0030425","dendrite",678,87,49.08,"0.00014"
"11","GO:0022627","cytosolic small ribosomal subunit",44,11,3.19,"0.00023"
"12","GO:0099013","neuronal dense core vesicle lumen",3,3,0.22,"0.00038"
"13","GO:0043197","dendritic spine",195,28,14.12,"0.00038"
"14","GO:1902711","GABA-A receptor complex",15,6,1.09,"0.00040"
"15","GO:0005747","mitochondrial respiratory chain complex I",40,10,2.9,"0.00043"
"16","GO:0005764","lysosome",383,46,27.73,"0.00047"
"17","GO:0014069","postsynaptic density",385,52,27.87,"0.00059"
"18","GO:0043231","intracellular membrane-bounded organelle",8683,700,628.58,"0.00068"
"19","GO:0042734","presynaptic membrane",183,26,13.25,"0.00071"
"20","GO:0005762","mitochondrial large ribosomal subunit",58,12,4.2,"0.00077"
