"","logFC","logCPM","LR","PValue","FDR"
"Gh",4.40957107076275,12.0472432110005,283.72886667137,1.15619294455539e-63,2.27376904476262e-59
"Cldn11",-2.18374777667689,11.8429805573033,61.4719798536789,4.49088907095855e-15,4.41589122347354e-11
"Cst3",-2.04236575013291,11.67272565094,47.8670194886157,4.56130267626661e-12,2.99008594771531e-08
"Calm1",-1.88735029859865,11.7530265744019,46.9003057789845,7.46910570715618e-12,3.67218582092334e-08
"Pea15a",-1.95896185186869,11.5783557767352,45.2675179540359,1.71876248610258e-11,6.76023661033867e-08
"Oaz1",-1.63931032225101,11.5854478011719,31.27208552196,2.24281411945826e-08,7.3511970788777e-05
"Actg1",-1.44576235148936,11.7689453647803,29.5426500704372,5.46996861441542e-08,0.000153674861101562
"Atp5g3",-1.56592485222253,11.5507647512952,29.1185854542976,6.80807387283694e-08,0.000167359475979014
"Rpl8",-1.55753874794127,11.6061524815987,28.6104747660938,8.85021363682165e-08,0.000193387001535261
"Uchl1",-1.44837556297763,11.7045592901475,27.6875143036462,1.42580007420591e-07,0.000280397842593335
"Ly6h",-1.40235465342028,11.5501871492914,23.2795018780978,1.40085046823717e-06,0.00231370711186927
"Rpl27a",-1.34923001289876,11.514760260099,23.2645254432162,1.4118013496609e-06,0.00231370711186927
"Atp6v0c",-1.16563885648916,11.8724715623342,22.501539668039,2.09975228050262e-06,0.00317644064218189
"Stmn3",-1.31326136167538,11.6535840907916,22.2659968510579,2.37372965095747e-06,0.00333441195112355
"Gprasp2",-1.25413374406201,11.7093282277632,21.9631646385029,2.7793385122389e-06,0.00364389807877935
"Ckb",-1.10138229799294,11.8877765316006,19.8120845138588,8.54407834370303e-06,0.010501740294204
"Hsp90aa1",-1.03676954249836,11.9847494846405,19.218128994644,1.16600796303868e-05,0.0134886544712463
"Gnas",-1.18848066930459,11.6820444756232,18.6306611898504,1.58648373258115e-05,0.0173332161583005
"Syt1",-0.87502987291815,12.3095675257254,18.2135892988651,1.97464878073424e-05,0.0204386541694313
"Rtn3",-1.08917890418503,11.7805042088108,17.90054582184,2.32754346012093e-05,0.0228867348433691
"Mydgf",-0.997657537152792,11.4716879022449,17.763568096373,2.5012725418485e-05,0.0234238218133298
"Gaa",-1.15894703053256,11.6493294621105,17.4710411914296,2.91717527911812e-05,0.0260768950177896
"Mal",-1.13345159067619,11.7343015384173,17.2578694401354,3.26343091387254e-05,0.0279037531966163
"Nefl",-1.1949167524071,11.5337726937731,17.123932189987,3.50182576002828e-05,0.0286945439152984
"Tenm3",-1.10427184678956,11.4898978503761,16.9669307131231,3.80365904752113e-05,0.0287760329017491
"Fubp1",-1.1395453202936,11.6529379649052,16.9407971653514,3.85638115949471e-05,0.0287760329017491
"Fbxo3",-1.0983960617338,11.4899185572022,16.8949082430266,3.95074183030218e-05,0.0287760329017491
"Ndn",-1.09125704005273,11.4864265048977,16.8022667767393,4.14837202104897e-05,0.0291363872021247
"Lrpap1",-1.16762116342183,11.5833365881665,16.6426376004227,4.51251194249758e-05,0.0306010551245371
"Hspa5",-1.08186781907189,11.7233302353196,16.5414809463678,4.75973379605583e-05,0.031201641611078
"Rab3c",-1.11456144064914,11.6445236393093,16.3653010880901,5.22327589355346e-05,0.0331357882976201
"H3f3a",-1.15681357854177,11.5246373633808,16.0667954440215,6.11468545429023e-05,0.0373719898786988
"Actb",-0.97745034907205,11.8780226096539,15.9167547901484,6.61901754251222e-05,0.0373719898786988
"Cops7a",-0.919044811534161,11.4672192633273,15.8989951280591,6.68141819719606e-05,0.0373719898786988
"Cd81",-1.06114871922129,11.750462704652,15.8775522844439,6.7575492184257e-05,0.0373719898786988
"Rps8",-1.08337345986877,11.6895436320519,15.8205069845066,6.96435957961134e-05,0.0373719898786988
"Ndufv1",-1.11349778994368,11.507265012291,15.8024232450866,7.03123983276648e-05,0.0373719898786988
"Zwint",-1.06787501079472,11.6791043760131,15.4522222137904,8.461739112462e-05,0.0437917266804415
"Atp5h",-1.13907261910553,11.5461815369377,15.1990205166215,9.67535925361311e-05,0.0487886192516809
"Ttc3",-0.868723665210047,12.029386430754,15.0299857297529,0.000105816438940573,0.0520246522051329
"Sfpq",-1.09443732012577,11.5783859270817,14.5653988719475,0.000135377715436162,0.0649350768723797
"G3bp2",-1.06789310693509,11.6188889765042,14.3290544312321,0.000153477736668873,0.0706972096801076
"Kif3a",-1.09215173704109,11.565454659055,14.2969188976265,0.000156120207957521,0.0706972096801076
"AC149090.1",-0.919774216039678,11.8523981982364,14.2723019009068,0.000158175390314489,0.0706972096801076
"Hs3st1",-0.848370947042112,11.4660188218549,14.1166199366304,0.000171818947365911,0.0718639389486054
"Tmem59l",-1.08064827060173,11.5539076345714,14.0887789485264,0.000174380984194028,0.0718639389486054
"Zcchc12",-1.06866822575686,11.5194658480304,14.0836829358534,0.000174854088732732,0.0718639389486054
"Timm23",-0.84217882996248,11.4644830437216,14.0651677506242,0.000176583912877159,0.0718639389486054
"Dnpep",0.72517318306957,11.4474733122461,14.0390129484498,0.000179056900665192,0.0718639389486054
"mt-Co1",-1.08515446889561,11.5557536737718,13.7633600735903,0.000207340900794788,0.0768089482070049
"Hint1",-1.06460175695514,11.5232112381432,13.7497604120202,0.000208847456205508,0.0768089482070049
"Rora",-0.975495962751996,11.4819010061785,13.7367707638645,0.000210296732425661,0.0768089482070049
"Rps23",-1.06320242912719,11.5248023409844,13.7320409885603,0.000210826954020741,0.0768089482070049
"Gatm",-0.997696975786876,11.7605155968948,13.7313342657379,0.000210906295290261,0.0768089482070049
"Tubb3",-1.06075234585566,11.574595020919,13.6136021811745,0.000224552615823165,0.0802918498686974
"Fxyd7",0.969768836598656,11.4860609991722,13.3788741810724,0.000254474433594344,0.0893659680547565
"Usp11",-1.02884879408504,11.5057969068309,13.3356663827436,0.000260405445693776,0.0898444472809438
"Hist1h1c",-0.808772020579464,11.4650572879803,13.1872736969127,0.000281856637798219,0.0947480346903267
"Mrpl36",-0.802519486958452,11.4634073431551,13.1392845970372,0.000289168248454836,0.0947480346903267
"Map2k1",-0.798188902273928,11.462063129558,13.10767796624,0.000294087978534148,0.0947480346903267
"Pkm",-0.932456768881211,11.7589899844524,13.0721366272716,0.000299721046606465,0.0947480346903267
"Wdr6",-1.03420770407809,11.5194290424373,13.046758069008,0.000303809839038758,0.0947480346903267
"Pcsk1n",-0.786149385708171,11.4590245020843,13.0155448863835,0.000308915868244528,0.0947480346903267
"Pgrmc1",-1.03890017067663,11.5488697051487,13.0073930267132,0.000310263587282597,0.0947480346903267
"Ppargc1a",-0.78291019878124,11.4583393717612,12.9899884565126,0.000313160899769716,0.0947480346903267
"Nsun7",-0.920179623464951,11.4752868295532,12.7087187290064,0.000363954707464487,0.108447473893888
