"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048245","eosinophil chemotaxis",4,2,0,"2.4e-06"
"2","GO:1904803","regulation of translation involved in cellular response to UV",1,1,0,"0.00067"
"3","GO:0110077","vesicle-mediated intercellular transport",1,1,0,"0.00067"
"4","GO:1900450","negative regulation of glutamate receptor signaling pathway",1,1,0,"0.00067"
"5","GO:0051041","positive regulation of calcium-independent cell-cell adhesion",1,1,0,"0.00067"
"6","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",79,2,0.05,"0.00118"
"7","GO:0032690","negative regulation of interleukin-1 alpha production",2,1,0,"0.00133"
"8","GO:1902164","positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",2,1,0,"0.00133"
"9","GO:0050902","leukocyte adhesive activation",2,1,0,"0.00133"
"10","GO:0110091","negative regulation of hippocampal neuron apoptotic process",3,1,0,"0.00200"
"11","GO:1902167","positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",3,1,0,"0.00200"
"12","GO:0032914","positive regulation of transforming growth factor beta1 production",3,1,0,"0.00200"
"13","GO:0035425","autocrine signaling",5,1,0,"0.00332"
"14","GO:1903721","positive regulation of I-kappaB phosphorylation",5,1,0,"0.00332"
"15","GO:1903979","negative regulation of microglial cell activation",6,1,0,"0.00399"
"16","GO:0019732","antifungal humoral response",6,1,0,"0.00399"
"17","GO:1904141","positive regulation of microglial cell migration",6,1,0,"0.00399"
"18","GO:0001878","response to yeast",7,1,0,"0.00465"
"19","GO:0061518","microglial cell proliferation",8,1,0.01,"0.00531"
"20","GO:0034498","early endosome to Golgi transport",8,1,0.01,"0.00531"
