"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098992","neuronal dense core vesicle",16,2,0.01,"4.7e-05"
"2","GO:0043195","terminal bouton",72,2,0.05,"0.00098"
"3","GO:1990071","TRAPPII protein complex",2,1,0,"0.00133"
"4","GO:0005576","extracellular region",1149,4,0.76,"0.00455"
"5","GO:0071598","neuronal ribonucleoprotein granule",8,1,0.01,"0.00529"
"6","GO:0000812","Swr1 complex",11,1,0.01,"0.00727"
"7","GO:0000124","SAGA complex",12,1,0.01,"0.00793"
"8","GO:0030914","STAGA complex",12,1,0.01,"0.00793"
"9","GO:0033276","transcription factor TFTC complex",14,1,0.01,"0.00925"
"10","GO:0005615","extracellular space",737,3,0.49,"0.01047"
"11","GO:0098845","postsynaptic endosome",17,1,0.01,"0.01122"
"12","GO:0043189","H4/H2A histone acetyltransferase complex",20,1,0.01,"0.01319"
"13","GO:0035267","NuA4 histone acetyltransferase complex",20,1,0.01,"0.01319"
"14","GO:0036477","somatodendritic compartment",932,3,0.62,"0.01982"
"15","GO:1902562","H4 histone acetyltransferase complex",45,1,0.03,"0.02945"
"16","GO:0022625","cytosolic large ribosomal subunit",53,1,0.04,"0.03461"
"17","GO:1903561","extracellular vesicle",67,1,0.04,"0.04357"
"18","GO:0043230","extracellular organelle",71,1,0.05,"0.04612"
"19","GO:0048471","perinuclear region of cytoplasm",581,2,0.39,"0.05392"
"20","GO:0098839","postsynaptic density membrane",95,1,0.06,"0.06127"
