"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098685","Schaffer collateral - CA1 synapse",107,3,0.19,"0.00093"
"2","GO:1990917","ooplasm",1,1,0,"0.00182"
"3","GO:0150017","basal proximal dendrite",1,1,0,"0.00182"
"4","GO:0005576","extracellular region",1155,7,2.1,"0.00362"
"5","GO:0014701","junctional sarcoplasmic reticulum membrane",2,1,0,"0.00364"
"6","GO:1990565","HSP90-CDC37 chaperone complex",2,1,0,"0.00364"
"7","GO:0048471","perinuclear region of cytoplasm",587,5,1.07,"0.00365"
"8","GO:0005882","intermediate filament",55,2,0.1,"0.00445"
"9","GO:0098563","intrinsic component of synaptic vesicle membrane",62,2,0.11,"0.00562"
"10","GO:0099160","postsynaptic intermediate filament cytoskeleton",4,1,0.01,"0.00726"
"11","GO:0097418","neurofibrillary tangle",4,1,0.01,"0.00726"
"12","GO:0099029","anchored component of presynaptic active zone membrane",5,1,0.01,"0.00906"
"13","GO:1990913","sperm head plasma membrane",5,1,0.01,"0.00906"
"14","GO:0030314","junctional membrane complex",5,1,0.01,"0.00906"
"15","GO:0005726","perichromatin fibrils",6,1,0.01,"0.01087"
"16","GO:0031838","haptoglobin-hemoglobin complex",6,1,0.01,"0.01087"
"17","GO:0005833","hemoglobin complex",6,1,0.01,"0.01087"
"18","GO:0033179","proton-transporting V-type ATPase, V0 domain",7,1,0.01,"0.01267"
"19","GO:0000127","transcription factor TFIIIC complex",7,1,0.01,"0.01267"
"20","GO:0001533","cornified envelope",8,1,0.01,"0.01446"
