"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:1902340","negative regulation of chromosome condensation",2,1,0,"0.00031"
"2","GO:0090230","regulation of centromere complex assembly",4,1,0,"0.00062"
"3","GO:0031508","pericentric heterochromatin assembly",5,1,0,"0.00078"
"4","GO:0031509","subtelomeric heterochromatin assembly",6,1,0,"0.00093"
"5","GO:0006336","DNA replication-independent nucleosome assembly",17,1,0,"0.00264"
"6","GO:0007566","embryo implantation",36,1,0.01,"0.00558"
"7","GO:0048477","oogenesis",72,1,0.01,"0.01115"
"8","GO:0007338","single fertilization",78,1,0.01,"0.01207"
"9","GO:0008584","male gonad development",82,1,0.01,"0.01269"
"10","GO:0046546","development of primary male sexual characteristics",83,1,0.01,"0.01285"
"11","GO:0046661","male sex differentiation",101,1,0.02,"0.01562"
"12","GO:0009566","fertilization",106,1,0.02,"0.01639"
"13","GO:0007292","female gamete generation",107,1,0.02,"0.01654"
"14","GO:0007286","spermatid development",109,1,0.02,"0.01685"
"15","GO:0048515","spermatid differentiation",115,1,0.02,"0.01778"
"16","GO:0006997","nucleus organization",118,1,0.02,"0.01824"
"17","GO:0008406","gonad development",140,1,0.02,"0.02162"
"18","GO:0045137","development of primary sexual characteristics",142,1,0.02,"0.02193"
"19","GO:0001649","osteoblast differentiation",153,1,0.02,"0.02361"
"20","GO:0030307","positive regulation of cell growth",158,1,0.02,"0.02438"
