"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0033858","N-acetylgalactosamine kinase activity",1,1,0,"0.0003"
"2","GO:0004335","galactokinase activity",2,1,0,"0.0006"
"3","GO:0031721","hemoglobin alpha binding",2,1,0,"0.0006"
"4","GO:0031722","hemoglobin beta binding",2,1,0,"0.0006"
"5","GO:0005534","galactose binding",5,1,0,"0.0015"
"6","GO:0031720","haptoglobin binding",6,1,0,"0.0018"
"7","GO:0050693","LBD domain binding",7,1,0,"0.0021"
"8","GO:0019825","oxygen binding",15,1,0,"0.0045"
"9","GO:0030020","extracellular matrix structural constituent conferring tensile strength",32,1,0.01,"0.0095"
"10","GO:0004601","peroxidase activity",36,1,0.01,"0.0107"
"11","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",40,1,0.01,"0.0119"
"12","GO:0005201","extracellular matrix structural constituent",104,2,0.03,"0.0161"
"13","GO:0016209","antioxidant activity",55,1,0.02,"0.0163"
"14","GO:0005198","structural molecule activity",427,2,0.13,"0.0861"
"15","GO:0016491","oxidoreductase activity",530,1,0.16,"0.1492"
"16","GO:0005524","ATP binding",1188,1,0.35,"0.3105"
"17","GO:0044877","protein-containing complex binding",1211,1,0.36,"0.3157"
"18","GO:0032559","adenyl ribonucleotide binding",1237,1,0.37,"0.3215"
"19","GO:0030554","adenyl nucleotide binding",1249,1,0.37,"0.3242"
"20","GO:0035639","purine ribonucleoside triphosphate binding",1454,1,0.43,"0.3687"
