"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0007286","spermatid development",90,3,0.11,"0.00015"
"2","GO:1900135","positive regulation of renin secretion into blood stream",1,1,0,"0.00121"
"3","GO:0046878","positive regulation of saliva secretion",1,1,0,"0.00121"
"4","GO:1905665","positive regulation of calcium ion import across plasma membrane",1,1,0,"0.00121"
"5","GO:0003061","positive regulation of the force of heart contraction by norepinephrine",1,1,0,"0.00121"
"6","GO:0005977","glycogen metabolic process",53,2,0.06,"0.00180"
"7","GO:1903241","U2-type prespliceosome assembly",2,1,0,"0.00242"
"8","GO:0002025","norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure",2,1,0,"0.00242"
"9","GO:0035811","negative regulation of urine volume",3,1,0,"0.00362"
"10","GO:0010424","DNA methylation on cytosine within a CG sequence",3,1,0,"0.00362"
"11","GO:0061072","iris morphogenesis",4,1,0,"0.00483"
"12","GO:0071314","cellular response to cocaine",4,1,0,"0.00483"
"13","GO:0106071","positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",4,1,0,"0.00483"
"14","GO:0001996","positive regulation of heart rate by epinephrine-norepinephrine",4,1,0,"0.00483"
"15","GO:0060235","lens induction in camera-type eye",5,1,0.01,"0.00603"
"16","GO:0007224","smoothened signaling pathway",107,2,0.13,"0.00713"
"17","GO:0036166","phenotypic switching",6,1,0.01,"0.00724"
"18","GO:2000035","regulation of stem cell division",6,1,0.01,"0.00724"
"19","GO:0060059","embryonic retina morphogenesis in camera-type eye",6,1,0.01,"0.00724"
"20","GO:0048665","neuron fate specification",7,1,0.01,"0.00844"
