"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0060080","inhibitory postsynaptic potential",18,5,0.22,"2.1e-06"
"2","GO:1900222","negative regulation of amyloid-beta clearance",7,3,0.09,"6.3e-05"
"3","GO:0097484","dendrite extension",38,5,0.47,"1.0e-04"
"4","GO:0006695","cholesterol biosynthetic process",40,5,0.5,"0.00013"
"5","GO:0007158","neuron cell-cell adhesion",9,3,0.11,"0.00015"
"6","GO:1901303","negative regulation of cargo loading into COPII-coated vesic...",2,2,0.02,"0.00015"
"7","GO:0048523","negative regulation of cellular process",3815,77,47.29,"0.00056"
"8","GO:0006935","chemotaxis",424,16,5.26,"0.00056"
"9","GO:0099550","trans-synaptic signaling, modulating synaptic transmission",14,3,0.17,"0.00062"
"10","GO:0007409","axonogenesis",412,14,5.11,"0.00062"
"11","GO:0043086","negative regulation of catalytic activity",464,15,5.75,"0.00067"
"12","GO:0048168","regulation of neuronal synaptic plasticity",67,8,0.83,"0.00071"
"13","GO:0097106","postsynaptic density organization",35,4,0.43,"0.00089"
"14","GO:0048638","regulation of developmental growth",332,12,4.12,"0.00090"
"15","GO:0008306","associative learning",98,9,1.21,"0.00090"
"16","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecu...",91,6,1.13,"0.00093"
"17","GO:0021542","dentate gyrus development",16,3,0.2,"0.00093"
"18","GO:1904862","inhibitory synapse assembly",16,3,0.2,"0.00093"
"19","GO:0008542","visual learning",62,5,0.77,"0.00101"
"20","GO:0051248","negative regulation of protein metabolic process",818,21,10.14,"0.00122"
