"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006012","galactose metabolic process",8,1,0,"0.0023"
"2","GO:0046835","carbohydrate phosphorylation",14,1,0,"0.0040"
"3","GO:0035987","endodermal cell differentiation",17,1,0,"0.0049"
"4","GO:1902430","negative regulation of amyloid-beta formation",18,1,0.01,"0.0052"
"5","GO:0010954","positive regulation of protein processing",21,1,0.01,"0.0060"
"6","GO:1902993","positive regulation of amyloid precursor protein catabolic p...",23,1,0.01,"0.0066"
"7","GO:0032092","positive regulation of protein binding",87,1,0.02,"0.0247"
"8","GO:0007155","cell adhesion",1067,2,0.31,"0.0316"
"9","GO:0022610","biological adhesion",1073,2,0.31,"0.0319"
"10","GO:0051099","positive regulation of binding",159,1,0.05,"0.0448"
"11","GO:0043393","regulation of protein binding",181,1,0.05,"0.0509"
"12","GO:0051098","regulation of binding",316,1,0.09,"0.0876"
"13","GO:0009611","response to wounding",338,1,0.1,"0.0935"
"14","GO:0044093","positive regulation of molecular function",1179,1,0.34,"0.2976"
"15","GO:0065009","regulation of molecular function",1965,1,0.56,"0.4552"
"16","GO:0006950","response to stress",2619,1,0.75,"0.5648"
"17","GO:0050896","response to stimulus",5730,1,1.64,"0.8795"
"18","GO:0006793","phosphorus metabolic process",2130,1,0.61,"1.0000"
"19","GO:1901564","organonitrogen compound metabolic process",4690,1,1.34,"1.0000"
"20","GO:0044281","small molecule metabolic process",1224,1,0.35,"1.0000"
