"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0042802","identical protein binding",1822,38,22.16,"0.00053"
"2","GO:0005184","neuropeptide hormone activity",15,3,0.18,"0.00072"
"3","GO:0031852","mu-type opioid receptor binding",4,2,0.05,"0.00087"
"4","GO:0016709","oxidoreductase activity, acting on paired donors, with incor...",18,3,0.22,"0.00126"
"5","GO:0000979","RNA polymerase II core promoter sequence-specific DNA bindin...",18,3,0.22,"0.00126"
"6","GO:0005515","protein binding",7136,125,86.8,"0.00188"
"7","GO:0005178","integrin binding",109,6,1.33,"0.00214"
"8","GO:0005102","signaling receptor binding",1025,34,12.47,"0.00217"
"9","GO:0050839","cell adhesion molecule binding",241,12,2.93,"0.00481"
"10","GO:0001540","amyloid-beta binding",57,4,0.69,"0.00506"
"11","GO:0051019","mitogen-activated protein kinase binding",31,3,0.38,"0.00619"
"12","GO:0051015","actin filament binding",179,7,2.18,"0.00630"
"13","GO:0001228","DNA-binding transcription activator activity, RNA polymerase...",327,10,3.98,"0.00674"
"14","GO:0046982","protein heterodimerization activity",229,8,2.79,"0.00697"
"15","GO:0005509","calcium ion binding",437,12,5.32,"0.00721"
"16","GO:0005159","insulin-like growth factor receptor binding",11,2,0.13,"0.00753"
"17","GO:0008330","protein tyrosine/threonine phosphatase activity",11,2,0.13,"0.00753"
"18","GO:0097718","disordered domain specific binding",34,3,0.41,"0.00802"
"19","GO:0035254","glutamate receptor binding",65,4,0.79,"0.00804"
"20","GO:0043531","ADP binding",35,3,0.43,"0.00870"
