"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0030425","dendrite",673,46,17.11,"1.6e-06"
"2","GO:0098978","glutamatergic synapse",490,27,12.46,"0.00014"
"3","GO:0005833","hemoglobin complex",6,3,0.15,"0.00031"
"4","GO:0031838","haptoglobin-hemoglobin complex",6,3,0.15,"0.00031"
"5","GO:0048786","presynaptic active zone",89,9,2.26,"0.00043"
"6","GO:0043025","neuronal cell body",656,31,16.68,"0.00068"
"7","GO:0014704","intercalated disc",59,7,1.5,"0.00071"
"8","GO:0005938","cell cortex",253,16,6.43,"0.00077"
"9","GO:0099056","integral component of presynaptic membrane",105,9,2.67,"0.00142"
"10","GO:0043197","dendritic spine",196,13,4.98,"0.00154"
"11","GO:0019897","extrinsic component of plasma membrane",153,11,3.89,"0.00185"
"12","GO:0032937","SREBP-SCAP-Insig complex",3,2,0.08,"0.00190"
"13","GO:0060077","inhibitory synapse",24,4,0.61,"0.00292"
"14","GO:0044294","dendritic growth cone",12,3,0.31,"0.00302"
"15","GO:0043679","axon terminus",164,11,4.17,"0.00318"
"16","GO:0048471","perinuclear region of cytoplasm",603,27,15.33,"0.00320"
"17","GO:0009898","cytoplasmic side of plasma membrane",143,10,3.64,"0.00358"
"18","GO:0035976","transcription factor AP-1 complex",4,2,0.1,"0.00374"
"19","GO:0030424","axon",655,36,16.66,"0.00428"
"20","GO:0098982","GABA-ergic synapse",102,8,2.59,"0.00446"
