"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0045956","positive regulation of calcium ion-dependent exocytosis",18,9,1.09,"3.1e-07"
"2","GO:0006695","cholesterol biosynthetic process",41,12,2.48,"3.5e-06"
"3","GO:0010976","positive regulation of neuron projection development",210,31,12.71,"3.6e-06"
"4","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecu...",91,18,5.51,"7.1e-06"
"5","GO:0050808","synapse organization",457,76,27.66,"8.1e-06"
"6","GO:0090630","activation of GTPase activity",92,17,5.57,"3.2e-05"
"7","GO:0007411","axon guidance",208,28,12.59,"5.8e-05"
"8","GO:0007616","long-term memory",38,10,2.3,"6.3e-05"
"9","GO:1902949","positive regulation of tau-protein kinase activity",5,4,0.3,"6.3e-05"
"10","GO:0060080","inhibitory postsynaptic potential",19,7,1.15,"7.7e-05"
"11","GO:0099175","regulation of postsynapse organization",108,18,6.54,"7.9e-05"
"12","GO:0048013","ephrin receptor signaling pathway",33,9,2,"0.00011"
"13","GO:0035418","protein localization to synapse",83,15,5.02,"0.00012"
"14","GO:0043087","regulation of GTPase activity",287,46,17.37,"0.00014"
"15","GO:0009612","response to mechanical stimulus",123,19,7.45,"0.00015"
"16","GO:0048172","regulation of short-term neuronal synaptic plasticity",21,7,1.27,"0.00016"
"17","GO:0051966","regulation of synaptic transmission, glutamatergic",67,13,4.06,"0.00016"
"18","GO:0048169","regulation of long-term neuronal synaptic plasticity",35,9,2.12,"0.00018"
"19","GO:0007214","gamma-aminobutyric acid signaling pathway",29,8,1.76,"0.00024"
"20","GO:0099072","regulation of postsynaptic membrane neurotransmitter recepto...",89,15,5.39,"0.00027"
