"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0099560","synaptic membrane adhesion",34,2,0.05,"0.0012"
"2","GO:0006540","glutamate decarboxylation to succinate",1,1,0,"0.0015"
"3","GO:2000195","negative regulation of female gonad development",1,1,0,"0.0015"
"4","GO:0072560","type B pancreatic cell maturation",1,1,0,"0.0015"
"5","GO:0033488","cholesterol biosynthetic process via 24,25-dihydrolanosterol",1,1,0,"0.0015"
"6","GO:0038179","neurotrophin signaling pathway",39,2,0.06,"0.0015"
"7","GO:0045670","regulation of osteoclast differentiation",51,2,0.08,"0.0026"
"8","GO:1903539","protein localization to postsynaptic membrane",52,2,0.08,"0.0027"
"9","GO:0098815","modulation of excitatory postsynaptic potential",54,2,0.08,"0.0029"
"10","GO:2000078","positive regulation of type B pancreatic cell development",2,1,0,"0.0030"
"11","GO:0016036","cellular response to phosphate starvation",2,1,0,"0.0030"
"12","GO:0003221","right ventricular cardiac muscle tissue morphogenesis",2,1,0,"0.0030"
"13","GO:1902340","negative regulation of chromosome condensation",2,1,0,"0.0030"
"14","GO:0008542","visual learning",62,2,0.09,"0.0039"
"15","GO:0060395","SMAD protein signal transduction",65,2,0.1,"0.0042"
"16","GO:0003195","tricuspid valve formation",3,1,0,"0.0045"
"17","GO:0033058","directional locomotion",3,1,0,"0.0045"
"18","GO:0060282","positive regulation of oocyte development",3,1,0,"0.0045"
"19","GO:0050807","regulation of synapse organization",245,3,0.37,"0.0056"
"20","GO:0003192","mitral valve formation",4,1,0.01,"0.0060"
