"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0030425","dendrite",667,48,16.36,"7.5e-08"
"2","GO:0043025","neuronal cell body",649,32,15.92,"0.00014"
"3","GO:0110165","cellular anatomical entity",13028,346,319.57,"0.00056"
"4","GO:0014704","intercalated disc",60,7,1.47,"0.00064"
"5","GO:0043197","dendritic spine",190,13,4.66,"0.00084"
"6","GO:0048471","perinuclear region of cytoplasm",609,28,14.94,"0.00109"
"7","GO:0005938","cell cortex",250,15,6.13,"0.00133"
"8","GO:0032937","SREBP-SCAP-Insig complex",3,2,0.07,"0.00177"
"9","GO:0043679","axon terminus",160,11,3.92,"0.00199"
"10","GO:0044294","dendritic growth cone",12,3,0.29,"0.00273"
"11","GO:0009898","cytoplasmic side of plasma membrane",145,10,3.56,"0.00307"
"12","GO:0005833","hemoglobin complex",4,2,0.1,"0.00348"
"13","GO:0031838","haptoglobin-hemoglobin complex",4,2,0.1,"0.00348"
"14","GO:0048237","rough endoplasmic reticulum lumen",4,2,0.1,"0.00348"
"15","GO:0035976","transcription factor AP-1 complex",4,2,0.1,"0.00348"
"16","GO:0099012","neuronal dense core vesicle membrane",4,2,0.1,"0.00348"
"17","GO:0045211","postsynaptic membrane",250,14,6.13,"0.00356"
"18","GO:0043209","myelin sheath",198,12,4.86,"0.00361"
"19","GO:0060077","inhibitory synapse",27,4,0.66,"0.00400"
"20","GO:0030133","transport vesicle",286,15,7.02,"0.00479"
