"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0030658","transport vesicle membrane",108,2,0.03,"0.00038"
"2","GO:0042734","presynaptic membrane",118,2,0.04,"0.00046"
"3","GO:0044306","neuron projection terminus",170,2,0.05,"0.00094"
"4","GO:0008021","synaptic vesicle",184,2,0.05,"0.00110"
"5","GO:0044307","dendritic branch",6,1,0,"0.00179"
"6","GO:0005890","sodium:potassium-exchanging ATPase complex",7,1,0,"0.00209"
"7","GO:0017146","NMDA selective glutamate receptor complex",8,1,0,"0.00238"
"8","GO:0098978","glutamatergic synapse",307,2,0.09,"0.00304"
"9","GO:0043083","synaptic cleft",17,1,0.01,"0.00506"
"10","GO:0031045","dense core granule",26,1,0.01,"0.00773"
"11","GO:0097440","apical dendrite",28,1,0.01,"0.00832"
"12","GO:0099061","integral component of postsynaptic density membrane",38,1,0.01,"0.01128"
"13","GO:0099146","intrinsic component of postsynaptic density membrane",40,1,0.01,"0.01188"
"14","GO:0030424","axon",624,2,0.19,"0.01218"
"15","GO:0016328","lateral plasma membrane",47,1,0.01,"0.01394"
"16","GO:0099060","integral component of postsynaptic specialization membrane",54,1,0.02,"0.01601"
"17","GO:0098948","intrinsic component of postsynaptic specialization membrane",56,1,0.02,"0.01660"
"18","GO:0098839","postsynaptic density membrane",57,1,0.02,"0.01689"
"19","GO:0030315","T-tubule",57,1,0.02,"0.01689"
"20","GO:0014704","intercalated disc",57,1,0.02,"0.01689"
