"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0015459","potassium channel regulator activity",36,6,0.85,"0.00018"
"2","GO:0019871","sodium channel inhibitor activity",7,3,0.17,"0.00043"
"3","GO:0005516","calmodulin binding",162,12,3.84,"0.00048"
"4","GO:0004351","glutamate decarboxylase activity",2,2,0.05,"0.00056"
"5","GO:0008046","axon guidance receptor activity",9,3,0.21,"0.00100"
"6","GO:0001221","transcription coregulator binding",69,7,1.64,"0.00121"
"7","GO:0005515","protein binding",7078,207,167.87,"0.00149"
"8","GO:0015370","solute:sodium symporter activity",38,5,0.9,"0.00192"
"9","GO:0004683","calmodulin-dependent protein kinase activity",24,4,0.57,"0.00227"
"10","GO:0005509","calcium ion binding",452,21,10.72,"0.00264"
"11","GO:0016595","glutamate binding",13,3,0.31,"0.00317"
"12","GO:0030165","PDZ domain binding",104,8,2.47,"0.00329"
"13","GO:0005178","integrin binding",106,8,2.51,"0.00370"
"14","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",322,16,7.64,"0.00438"
"15","GO:0005261","cation channel activity",246,15,5.83,"0.00478"
"16","GO:0005184","neuropeptide hormone activity",15,3,0.36,"0.00487"
"17","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity",15,3,0.36,"0.00487"
"18","GO:0015108","chloride transmembrane transporter activity",67,6,1.59,"0.00503"
"19","GO:0086007","voltage-gated calcium channel activity involved in cardiac muscle cell action potential",5,2,0.12,"0.00535"
"20","GO:0099095","ligand-gated anion channel activity",17,3,0.4,"0.00702"
