"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0062023","collagen-containing extracellular matrix",262,2,0.07,"0.002"
"2","GO:0005581","collagen trimer",53,1,0.02,"0.015"
"3","GO:0005576","extracellular region",1177,2,0.34,"0.038"
"4","GO:0005615","extracellular space",754,1,0.22,"0.198"
"5","GO:0005829","cytosol",3166,1,0.9,"0.641"
"6","GO:0032991","protein-containing complex",4314,1,1.23,"0.770"
"7","GO:0005737","cytoplasm",8898,1,2.54,"0.982"
"8","GO:0110165","cellular anatomical entity",12501,3,3.57,"0.988"
"9","GO:0005622","intracellular anatomical structure",10870,1,3.1,"0.997"
"10","GO:0030312","external encapsulating structure",342,2,0.1,"1.000"
"11","GO:0071944","cell periphery",3812,2,1.09,"1.000"
"12","GO:0005575","cellular_component",14015,4,4,"1.000"
"13","GO:0031012","extracellular matrix",342,2,0.1,"1.000"
"14","GO:0000015","phosphopyruvate hydratase complex",4,0,0,"1.000"
"15","GO:0000109","nucleotide-excision repair complex",13,0,0,"1.000"
"16","GO:0000110","nucleotide-excision repair factor 1 complex",3,0,0,"1.000"
"17","GO:0000111","nucleotide-excision repair factor 2 complex",1,0,0,"1.000"
"18","GO:0000112","nucleotide-excision repair factor 3 complex",1,0,0,"1.000"
"19","GO:0000118","histone deacetylase complex",70,0,0.02,"1.000"
"20","GO:0000120","RNA polymerase I transcription regulator complex",5,0,0,"1.000"
