"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098686","hippocampal mossy fiber to CA3 synapse",47,2,0.01,"7.6e-05"
"2","GO:0044306","neuron projection terminus",173,2,0.05,"0.0010"
"3","GO:0042734","presynaptic membrane",174,2,0.05,"0.0010"
"4","GO:0044307","dendritic branch",5,1,0,"0.0015"
"5","GO:0008021","synaptic vesicle",219,2,0.07,"0.0016"
"6","GO:0005890","sodium:potassium-exchanging ATPase complex",6,1,0,"0.0018"
"7","GO:0017146","NMDA selective glutamate receptor complex",11,1,0,"0.0034"
"8","GO:0043083","synaptic cleft",19,1,0.01,"0.0058"
"9","GO:0098978","glutamatergic synapse",483,2,0.15,"0.0078"
"10","GO:0097440","apical dendrite",28,1,0.01,"0.0085"
"11","GO:0031045","dense core granule",29,1,0.01,"0.0089"
"12","GO:0098688","parallel fiber to Purkinje cell synapse",32,1,0.01,"0.0098"
"13","GO:0060076","excitatory synapse",77,2,0.02,"0.0103"
"14","GO:0030285","integral component of synaptic vesicle membrane",42,1,0.01,"0.0128"
"15","GO:0030424","axon",627,2,0.19,"0.0129"
"16","GO:0016328","lateral plasma membrane",47,1,0.01,"0.0143"
"17","GO:0014704","intercalated disc",56,1,0.02,"0.0170"
"18","GO:0030315","T-tubule",58,1,0.02,"0.0176"
"19","GO:0098563","intrinsic component of synaptic vesicle membrane",61,1,0.02,"0.0185"
"20","GO:0036126","sperm flagellum",68,1,0.02,"0.0207"
