"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0071277","cellular response to calcium ion",70,9,1.67,"4e-05"
"2","GO:0098900","regulation of action potential",47,7,1.12,"0.00011"
"3","GO:0042493","response to drug",160,13,3.82,"0.00012"
"4","GO:0007155","cell adhesion",1043,55,24.87,"0.00013"
"5","GO:0010595","positive regulation of endothelial cell migration",88,9,2.1,"0.00024"
"6","GO:0007413","axonal fasciculation",25,5,0.6,"0.00027"
"7","GO:0050802","circadian sleep/wake cycle, sleep",15,4,0.36,"0.00035"
"8","GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane",15,4,0.36,"0.00035"
"9","GO:0086091","regulation of heart rate by cardiac conduction",27,5,0.64,"0.00039"
"10","GO:0051965","positive regulation of synapse assembly",75,8,1.79,"0.00040"
"11","GO:0007612","learning",159,12,3.79,"0.00043"
"12","GO:0021800","cerebral cortex tangential migration",7,3,0.17,"0.00044"
"13","GO:0048842","positive regulation of axon extension involved in axon guidance",7,3,0.17,"0.00044"
"14","GO:0045821","positive regulation of glycolytic process",16,4,0.38,"0.00046"
"15","GO:0048878","chemical homeostasis",873,37,20.82,"0.00047"
"16","GO:0097477","lateral motor column neuron migration",2,2,0.05,"0.00057"
"17","GO:0021589","cerebellum structural organization",2,2,0.05,"0.00057"
"18","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway",32,5,0.76,"0.00089"
"19","GO:0048167","regulation of synaptic plasticity",219,17,5.22,"0.00089"
"20","GO:1902430","negative regulation of amyloid-beta formation",19,4,0.45,"0.00093"
