"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0050839","cell adhesion molecule binding",235,11,2.97,"0.00020"
"2","GO:0005102","signaling receptor binding",1119,34,14.14,"0.00052"
"3","GO:0005184","neuropeptide hormone activity",15,3,0.19,"0.00081"
"4","GO:0031852","mu-type opioid receptor binding",4,2,0.05,"0.00094"
"5","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding",18,3,0.23,"0.00141"
"6","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",19,3,0.24,"0.00166"
"7","GO:0042802","identical protein binding",1768,36,22.34,"0.00233"
"8","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",321,11,4.06,"0.00257"
"9","GO:0008144","drug binding",25,3,0.32,"0.00372"
"10","GO:0001540","amyloid-beta binding",57,4,0.72,"0.00578"
"11","GO:0051015","actin filament binding",173,7,2.19,"0.00642"
"12","GO:0046982","protein heterodimerization activity",219,8,2.77,"0.00670"
"13","GO:0005515","protein binding",7080,124,89.47,"0.00671"
"14","GO:0097718","disordered domain specific binding",31,3,0.39,"0.00687"
"15","GO:0005159","insulin-like growth factor receptor binding",11,2,0.14,"0.00810"
"16","GO:0008330","protein tyrosine/threonine phosphatase activity",11,2,0.14,"0.00810"
"17","GO:0019901","protein kinase binding",654,16,8.26,"0.00871"
"18","GO:0035254","glutamate receptor binding",65,4,0.82,"0.00916"
"19","GO:0005509","calcium ion binding",437,12,5.52,"0.00959"
"20","GO:0051428","peptide hormone receptor binding",12,2,0.15,"0.00964"
