"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0016595","glutamate binding",13,2,0.02,"0.00019"
"2","GO:0000979","RNA polymerase II core promoter sequence-specific DNA bindin...",18,2,0.03,"0.00036"
"3","GO:0008398","sterol 14-demethylase activity",1,1,0,"0.00159"
"4","GO:0004506","squalene monooxygenase activity",1,1,0,"0.00159"
"5","GO:0004351","glutamate decarboxylase activity",2,1,0,"0.00318"
"6","GO:0098641","cadherin binding involved in cell-cell adhesion",3,1,0,"0.00477"
"7","GO:0000822","inositol hexakisphosphate binding",4,1,0.01,"0.00636"
"8","GO:0070699","type II activin receptor binding",4,1,0.01,"0.00636"
"9","GO:0046332","SMAD binding",77,2,0.12,"0.00659"
"10","GO:0099507","ligand-gated ion channel activity involved in regulation of ...",5,1,0.01,"0.00794"
"11","GO:0022849","glutamate-gated calcium ion channel activity",5,1,0.01,"0.00794"
"12","GO:0031697","beta-1 adrenergic receptor binding",5,1,0.01,"0.00794"
"13","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor ...",272,3,0.43,"0.00882"
"14","GO:0005234","extracellularly glutamate-gated ion channel activity",6,1,0.01,"0.00952"
"15","GO:0070324","thyroid hormone binding",6,1,0.01,"0.00952"
"16","GO:0015114","phosphate ion transmembrane transporter activity",6,1,0.01,"0.00952"
"17","GO:0044877","protein-containing complex binding",1218,6,1.94,"0.01010"
"18","GO:0004972","NMDA glutamate receptor activity",7,1,0.01,"0.01110"
"19","GO:0031492","nucleosomal DNA binding",8,1,0.01,"0.01268"
"20","GO:0098919","structural constituent of postsynaptic density",9,1,0.01,"0.01425"
