"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005595","collagen type XII trimer",1,1,0,"0.00037"
"2","GO:0005833","hemoglobin complex",6,1,0,"0.00221"
"3","GO:0031838","haptoglobin-hemoglobin complex",6,1,0,"0.00221"
"4","GO:0005576","extracellular region",1159,3,0.43,"0.00543"
"5","GO:0005615","extracellular space",744,2,0.27,"0.02682"
"6","GO:0062023","collagen-containing extracellular matrix",263,2,0.1,"0.07496"
"7","GO:0030312","external encapsulating structure",343,2,0.13,"0.09698"
"8","GO:0031012","extracellular matrix",343,2,0.13,"0.09698"
"9","GO:0005829","cytosol",3088,2,1.14,"0.64298"
"10","GO:0071944","cell periphery",3786,2,1.39,"0.72930"
"11","GO:0005737","cytoplasm",8821,2,3.25,"0.98487"
"12","GO:0110165","cellular anatomical entity",12477,4,4.59,"0.99207"
"13","GO:0005622","intracellular anatomical structure",10820,2,3.98,"0.99829"
"14","GO:0005581","collagen trimer",53,1,0.02,"1.00000"
"15","GO:0005593","FACIT collagen trimer",3,1,0,"1.00000"
"16","GO:0032991","protein-containing complex",4280,2,1.58,"1.00000"
"17","GO:0030934","anchoring collagen complex",1,1,0,"1.00000"
"18","GO:0005575","cellular_component",13584,5,5,"1.00000"
"19","GO:0000015","phosphopyruvate hydratase complex",4,0,0,"1.00000"
"20","GO:0000109","nucleotide-excision repair complex",13,0,0,"1.00000"
